customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,recent_sessions_30d,recent_sessions_90d,usage_trend,feature_adoption_score_recent,support_tickets_30d,support_tickets_90d,nps_score_recent,failed_payments_90d,payment_failure_flag,renewal_near_flag,contraction_flag,churn_flag,at_risk_flag
C003058,Mid-Market,Europe,Partner,Pro,1291,231.9,230.59,9915.42,121,377,0.45,94.6,2,3,31.8462,0,0,1,0,0,0
C003059,SMB,North America,Organic,Growth,910,0.0,212.95,5749.6,15,87,-2.25,35.1733,8,32,-13.3333,2,1,0,1,1,0
C003060,Mid-Market,APAC,Outbound,Growth,889,0.0,236.82,6631.07,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003061,SMB,APAC,Outbound,Growth,1080,0.0,233.63,7943.49,0,11,0.0,0.0,0,6,-4.5,0,0,0,0,1,0
C003062,Mid-Market,North America,Partner,Pro,1052,387.77,386.43,13525.2,86,259,1.9,83.2725,2,6,39.3846,0,0,1,0,0,0
C003063,SMB,North America,Outbound,Growth,933,196.89,196.16,7061.86,57,177,1.45,61.2475,1,7,24.2308,0,0,0,0,0,0
C003064,Enterprise,North America,Outbound,Enterprise,1314,913.8,909.85,40033.4,140,377,9.5,99.58,1,7,49.0,0,0,1,0,0,0
C003065,SMB,North America,Paid Search,Growth,445,142.31,141.06,1692.74,47,145,-0.75,58.8525,0,3,27.7692,0,0,1,0,0,0
C003066,Startup,Europe,Affiliate,Growth,656,0.0,105.36,2107.13,5,60,-2.0,40.095,3,14,-8.9091,1,1,0,0,1,0
C003067,SMB,APAC,Paid Search,Growth,229,0.0,117.46,704.73,6,48,1.0,48.07,3,14,-7.4,1,1,0,0,1,0
C003068,SMB,APAC,Referral,Basic,449,49.35,49.41,741.11,60,165,-1.75,49.858,1,4,10.2308,0,0,1,0,0,0
C003069,SMB,North America,Organic,Growth,1294,131.47,130.94,5630.45,52,155,0.5,64.4325,2,8,20.9167,0,0,1,0,0,0
C003070,Mid-Market,Europe,Partner,Basic,1356,0.0,39.04,1873.81,0,18,-2.5,0.0,0,7,-19.0,0,0,0,0,1,0
C003071,Mid-Market,North America,Outbound,Pro,704,0.0,270.39,6219.0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003072,SMB,Europe,Referral,Growth,748,0.0,349.87,7347.31,0,23,-2.3333,0.0,0,15,-7.7143,2,1,0,1,1,0
C003073,Mid-Market,North America,Outbound,Growth,1141,130.97,131.04,4848.58,94,240,-1.2,70.676,0,2,25.6154,0,0,1,0,0,0
C003074,Mid-Market,APAC,Paid Search,Basic,230,0.0,63.7,382.19,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003075,SMB,APAC,Paid Search,Pro,627,219.74,220.16,5283.91,62,197,1.5,82.9425,1,3,29.3077,0,0,0,0,0,1
C003076,SMB,North America,Referral,Basic,374,101.32,100.41,1305.31,48,147,-0.8,45.0575,0,4,15.9231,0,0,1,0,0,0
C003077,SMB,Europe,Paid Search,Basic,1148,0.0,59.13,2128.57,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003078,SMB,Europe,Organic,Basic,240,0.0,45.2,316.42,0,44,-3.3333,0.0,0,10,-20.75,0,0,0,0,1,0
C003079,Mid-Market,LATAM,Organic,Pro,1206,383.17,383.44,15337.42,98,293,1.9,82.2025,1,4,39.9231,0,0,1,0,0,0
C003080,Enterprise,Europe,Organic,Pro,832,662.74,653.84,23538.32,113,328,1.5,90.625,0,1,33.4167,0,0,0,1,0,0
C003081,Mid-Market,North America,Organic,Pro,839,133.08,132.52,3578.04,102,296,0.75,90.7425,3,8,35.0833,0,0,1,0,0,0
C003082,SMB,Europe,Organic,Growth,245,0.0,112.94,790.56,2,54,-3.5,47.375,3,18,-2.0909,2,1,0,0,1,0
C003083,Mid-Market,North America,Paid Search,Basic,1002,0.0,52.38,1676.06,0,3,0.0,0.0,0,0,-18.0,0,0,0,1,1,0
C003084,Mid-Market,Europe,Partner,Pro,1153,435.45,439.43,21092.72,130,388,6.5,89.1875,0,0,35.7692,0,0,0,0,0,0
C003085,SMB,North America,Referral,Basic,996,169.82,169.71,5260.88,59,179,1.75,54.3175,2,5,17.9231,0,0,1,0,0,0
C003086,Mid-Market,Europe,Outbound,Basic,853,0.0,47.26,1417.78,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003087,Startup,LATAM,Paid Search,Growth,1243,237.76,238.21,9766.8,66,180,2.5,53.505,1,6,22.5385,0,0,1,0,0,0
C003088,Startup,North America,Outbound,Basic,1249,124.29,124.05,5085.96,43,152,1.95,36.8425,3,7,12.3077,0,0,1,0,0,1
C003089,Startup,Europe,Paid Search,Pro,1159,609.65,602.86,23511.47,92,298,-2.0,75.9275,0,2,36.7692,0,0,1,0,0,0
C003090,Startup,LATAM,Organic,Growth,760,0.0,122.11,2808.51,0,18,-3.0,0.0,0,7,-5.5,0,0,0,0,1,0
C003091,Enterprise,North America,Outbound,Pro,996,268.2,263.77,9495.55,94,314,0.1,91.68,1,2,34.6923,0,0,0,0,0,0
C003092,SMB,Europe,Outbound,Enterprise,911,2109.51,2119.17,76290.05,203,500,1.35,99.276,4,9,41.1538,0,0,0,0,0,0
C003093,SMB,Europe,Paid Search,Growth,428,308.95,306.55,4598.23,34,114,-4.2,59.68,3,6,24.8462,0,0,1,0,0,0
C003094,SMB,North America,Paid Search,Basic,984,0.0,70.4,2182.25,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003095,SMB,LATAM,Paid Search,Growth,95,0.0,274.53,274.53,0,36,-3.0,0.0,0,9,-1.1429,2,1,0,1,1,0
C003096,SMB,Europe,Paid Search,Pro,373,1366.28,1349.52,17543.75,135,418,2.75,89.4225,2,5,36.9231,0,0,1,0,0,0
C003097,Startup,Europe,Affiliate,Basic,1252,80.17,80.56,3222.31,24,64,0.75,32.07,0,2,13.8333,0,0,1,0,0,0
C003098,Mid-Market,North America,Partner,Growth,1039,103.02,104.1,3539.56,103,243,10.35,69.4525,2,4,22.4615,0,0,1,0,0,0
C003099,Startup,North America,Organic,Basic,1231,56.28,56.15,2302.33,9,41,-0.75,33.2375,2,10,6.0,0,0,1,0,0,0
C003100,Mid-Market,North America,Organic,Growth,1106,276.79,277.32,9983.38,136,346,-0.55,70.194,4,5,30.6154,0,0,1,0,0,0
C003101,SMB,APAC,Organic,Basic,964,49.17,49.36,1530.01,25,98,-0.75,43.4425,1,8,13.3846,0,0,1,0,0,0
C003102,Mid-Market,APAC,Referral,Pro,1319,865.77,863.43,41444.49,96,333,-2.2,83.6175,5,6,35.6154,0,0,0,0,0,1
C003103,Mid-Market,LATAM,Partner,Enterprise,1487,1349.4,1357.97,81478.25,131,425,-3.85,94.0325,1,2,44.8462,0,0,0,0,0,0
C003104,Startup,North America,Affiliate,Growth,848,182.9,183.96,5150.96,36,94,-1.05,53.252,1,3,24.7692,0,0,1,0,0,0
C003105,Startup,Europe,Referral,Basic,388,0.0,47.57,570.8,0,5,0.0,0.0,0,1,-18.3333,0,0,0,1,1,0
C003106,Enterprise,LATAM,Partner,Pro,1053,491.88,493.09,17751.27,135,444,-3.25,96.6325,0,4,31.7692,0,0,1,0,0,0
C003107,SMB,Europe,Referral,Basic,204,60.52,60.11,420.74,51,152,-1.3,38.79,2,4,14.4615,0,0,1,0,0,1
C003108,Mid-Market,North America,Paid Search,Growth,953,84.08,84.05,2605.69,58,136,0.85,67.188,1,4,27.1538,0,0,1,0,0,0
C003109,Startup,APAC,Paid Search,Growth,135,0.0,132.23,528.92,6,61,-2.8,30.4,5,14,2.7273,1,1,0,0,1,0
C003110,SMB,North America,Paid Search,Basic,1111,0.0,31.5,1102.52,0,23,-2.6667,0.0,0,9,-20.4286,1,1,0,0,1,0
C003111,SMB,North America,Outbound,Pro,689,387.7,385.67,8870.41,66,194,1.3,81.52,1,6,33.0,0,0,1,0,0,0
C003112,Enterprise,APAC,Outbound,Pro,348,329.4,333.06,3996.78,105,317,3.0,86.5675,1,3,33.3077,0,0,1,0,0,0
C003113,SMB,Europe,Affiliate,Growth,1278,0.0,241.29,9893.05,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003114,Mid-Market,North America,Outbound,Pro,103,707.02,714.73,8576.71,241,757,3.75,97.51,2,5,34.0,0,0,0,1,0,0
C003115,Mid-Market,Europe,Partner,Pro,960,582.05,580.84,18006.01,149,371,-0.45,86.146,1,6,41.0769,0,0,1,0,0,0
C003116,Startup,APAC,Paid Search,Pro,750,270.11,268.96,7261.86,156,376,3.7,81.43,1,3,31.2308,0,0,0,0,0,0
C003117,SMB,North America,Partner,Pro,559,441.43,439.34,8347.54,125,337,7.75,80.6125,2,4,35.8333,0,0,1,0,0,0
C003118,SMB,LATAM,Affiliate,Growth,406,0.0,93.38,1120.57,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003119,SMB,North America,Organic,Basic,1476,51.47,51.3,2513.85,39,128,-3.0,43.075,1,7,17.3333,0,0,1,0,0,0
C003120,Mid-Market,North America,Organic,Growth,181,0.0,206.59,1032.95,19,73,0.5833,40.9333,1,12,-5.9091,1,1,0,0,1,0
C003121,SMB,Europe,Organic,Pro,573,697.78,702.68,12648.18,68,214,-1.0,73.2775,2,5,34.9167,1,1,0,1,0,1
C003122,SMB,Europe,Paid Search,Basic,0,68.04,66.79,66.79,5,5,5.0,31.6,0,0,24.0,0,0,1,0,0,0
C003123,Mid-Market,North America,Paid Search,Enterprise,792,2797.24,2859.78,68634.76,106,280,-4.55,95.988,1,5,39.9231,1,1,0,0,0,0
C003124,Mid-Market,Europe,Organic,Growth,460,0.0,176.88,2476.38,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003125,SMB,Europe,Paid Search,Growth,800,0.0,146.6,3811.56,0,68,-8.0,0.0,0,12,-12.8571,1,1,0,0,1,0
C003126,Mid-Market,Europe,Partner,Growth,154,0.0,230.93,1385.58,9,78,-2.75,42.9867,8,14,-6.8333,0,0,0,0,1,0
C003127,SMB,LATAM,Affiliate,Pro,237,0.0,677.36,4064.17,21,120,-2.0,66.4167,9,22,6.1667,2,1,0,0,1,0
C003128,Mid-Market,LATAM,Organic,Basic,117,0.0,43.0,86.01,17,59,1.1667,28.47,4,9,-14.4545,1,1,0,0,1,0
C003129,SMB,Europe,Organic,Basic,754,65.23,65.95,1648.76,33,75,2.0,40.5625,2,6,15.3077,0,0,1,0,0,0
C003130,SMB,Europe,Paid Search,Pro,310,406.51,404.13,4445.46,34,142,-2.7,76.745,2,6,37.5385,0,0,1,0,0,0
C003131,Startup,Europe,Paid Search,Basic,970,22.28,22.2,665.88,38,105,1.5,35.0,0,2,17.7692,1,1,1,1,0,0
C003132,Mid-Market,Europe,Outbound,Growth,807,190.8,191.16,5161.31,48,165,-0.2,68.1475,1,1,26.4615,0,0,1,0,0,0
C003133,Mid-Market,North America,Paid Search,Enterprise,361,686.94,674.57,8094.8,251,889,-9.5,100.0,1,3,37.8462,0,0,1,0,0,1
C003134,SMB,North America,Outbound,Pro,1387,527.99,533.11,23990.05,78,182,4.35,74.204,1,4,33.1538,0,0,0,0,0,0
C003135,Enterprise,North America,Partner,Growth,440,86.58,88.23,2117.42,63,151,3.25,62.05,3,3,25.9167,0,0,0,0,0,0
C003136,Enterprise,North America,Partner,Pro,1493,340.01,340.52,16344.97,137,472,-6.15,93.5875,0,2,34.3077,0,0,0,0,0,0
C003137,Startup,APAC,Outbound,Basic,624,45.25,45.06,901.15,26,65,-1.3,31.784,1,10,10.7692,0,0,1,0,0,0
C003138,Mid-Market,Europe,Organic,Growth,790,258.75,260.31,6507.76,61,180,-0.25,64.57,0,4,24.25,0,0,1,0,0,0
C003139,SMB,Europe,Affiliate,Growth,797,129.25,129.2,3488.34,53,158,1.25,60.9175,3,4,25.0833,0,0,1,0,0,0
C003140,Enterprise,Europe,Organic,Growth,755,104.08,104.76,3771.18,67,195,0.5,65.8425,4,7,22.0,0,0,0,0,0,0
C003141,SMB,Europe,Paid Search,Growth,759,185.1,183.86,4964.14,67,203,1.55,58.6675,0,4,26.6154,0,0,0,0,0,0
C003142,SMB,Europe,Organic,Basic,790,0.0,49.82,1195.6,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003143,SMB,Europe,Paid Search,Pro,781,0.0,632.23,15173.49,0,56,-8.0,0.0,0,13,-3.6667,0,0,0,1,1,0
C003144,SMB,LATAM,Affiliate,Growth,528,0.0,106.58,1598.75,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003145,Mid-Market,North America,Organic,Growth,347,174.08,173.65,1910.13,45,145,-1.0,61.325,0,1,29.0,0,0,1,0,0,0
C003146,SMB,Europe,Organic,Pro,611,0.0,1307.02,23526.28,0,12,-1.0,0.0,0,8,3.6,0,0,0,0,1,0
C003147,SMB,Europe,Partner,Pro,403,0.0,420.62,5047.41,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003148,SMB,LATAM,Referral,Basic,248,59.82,59.38,534.41,29,100,0.65,38.185,6,10,11.0,0,0,1,0,0,1
C003149,Enterprise,APAC,Partner,Enterprise,5,561.52,566.7,566.7,50,50,50.0,91.27,0,0,38.0,0,0,1,0,0,0
C003150,Mid-Market,LATAM,Outbound,Growth,1351,113.75,113.97,5128.63,44,146,-3.7,59.298,3,7,19.1538,0,0,1,0,0,1
C003151,SMB,Europe,Organic,Basic,425,67.64,68.22,818.64,53,120,5.75,38.8825,2,6,15.0769,1,1,1,1,0,0
C003152,SMB,North America,Partner,Growth,1170,140.22,139.51,5301.36,98,225,-0.4,60.458,1,6,27.7692,0,0,1,0,0,0
C003153,SMB,Europe,Paid Search,Basic,1169,0.0,72.77,2619.73,0,10,-1.5,0.0,0,9,-16.0,1,1,0,1,1,0
C003154,Enterprise,LATAM,Referral,Enterprise,303,1768.6,1774.22,17742.25,289,984,-6.95,100.0,2,4,49.0769,0,0,1,0,0,0
C003155,Mid-Market,APAC,Referral,Pro,1402,264.45,264.18,11888.15,118,374,3.1,85.7425,0,4,37.3077,0,0,1,0,0,0
C003156,Mid-Market,LATAM,Affiliate,Enterprise,225,2447.07,2468.41,22215.67,307,775,3.4,100.0,1,1,40.4615,0,0,0,0,0,1
C003157,Enterprise,North America,Paid Search,Pro,337,272.95,274.47,3293.63,142,350,-0.1,91.234,2,2,38.3077,0,0,1,0,0,0
C003158,Startup,LATAM,Affiliate,Basic,8,38.98,39.07,39.07,32,32,16.0,41.685,1,1,1.0,0,0,1,0,0,1
C003159,Mid-Market,APAC,Partner,Growth,501,175.38,174.76,3145.74,61,195,2.5,57.65,1,4,19.2308,0,0,0,0,0,1
C003160,SMB,Europe,Paid Search,Basic,177,0.0,110.49,552.47,4,38,-1.5,18.915,5,17,-19.9091,1,1,0,0,1,0
C003161,Startup,Europe,Affiliate,Pro,1151,0.0,301.72,10560.06,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003162,SMB,Europe,Outbound,Growth,139,0.0,169.0,337.99,0,55,-5.2,0.0,0,18,-4.3333,2,1,0,1,1,0
C003163,SMB,Europe,Outbound,Pro,1271,491.15,482.23,23147.06,199,613,1.0,90.52,0,4,37.1538,0,0,0,1,0,0
C003164,Enterprise,North America,Referral,Enterprise,1039,2009.77,2003.67,66121.25,184,566,5.0,99.0125,2,4,39.5385,0,0,0,0,0,0
C003165,SMB,North America,Outbound,Basic,1318,93.7,93.31,4012.23,13,48,0.25,34.085,2,6,16.1538,0,0,1,0,0,1
C003166,Mid-Market,LATAM,Outbound,Growth,907,136.12,136.05,4081.43,55,180,-2.25,61.91,1,1,24.3846,0,0,1,0,0,0
C003167,Mid-Market,APAC,Outbound,Growth,377,239.83,236.73,3550.89,46,172,-4.75,67.0075,0,0,16.1667,0,0,0,0,0,1
C003168,Mid-Market,LATAM,Paid Search,Pro,1101,804.29,811.03,30007.99,162,508,0.1,96.655,1,4,32.5385,0,0,1,0,0,0
C003169,Enterprise,North America,Outbound,Pro,263,973.1,979.3,11751.56,119,369,3.0,92.7525,0,1,32.0,0,0,0,0,0,0
C003170,SMB,North America,Paid Search,Basic,373,0.0,69.24,761.62,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003171,SMB,North America,Affiliate,Growth,495,0.0,169.82,2547.28,0,22,0.0,0.0,0,5,-17.6667,0,0,0,0,1,0
C003172,SMB,LATAM,Paid Search,Basic,82,44.42,46.14,138.42,22,82,-0.5,36.305,4,6,13.5833,0,0,1,0,0,0
C003173,SMB,Europe,Affiliate,Growth,862,89.26,89.84,3234.25,65,158,0.25,53.14,2,6,23.7692,0,0,0,1,0,0
C003174,Enterprise,APAC,Outbound,Basic,984,48.53,48.63,1604.71,16,60,-1.25,42.38,2,8,18.6923,0,0,1,0,0,0
C003175,SMB,North America,Organic,Growth,5,167.35,166.25,166.25,20,20,20.0,70.9,0,0,23.0,0,0,1,0,0,0
C003176,SMB,Europe,Partner,Growth,665,153.14,153.06,3673.43,65,180,1.25,56.404,0,4,30.0,0,0,0,0,0,1
C003177,SMB,LATAM,Partner,Pro,579,591.27,598.93,14374.44,185,582,-2.5,94.1225,1,2,30.3077,0,0,0,0,0,0
C003178,SMB,North America,Affiliate,Growth,1061,89.43,88.77,3106.99,33,132,-2.75,59.4125,3,11,24.0769,0,0,1,0,0,1
C003179,Mid-Market,APAC,Affiliate,Basic,1081,0.0,50.67,1671.96,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003180,SMB,Europe,Affiliate,Pro,1260,1063.19,1062.64,43568.28,89,207,2.8,80.538,3,7,36.2308,0,0,1,0,0,0
C003181,Mid-Market,North America,Outbound,Pro,1176,698.81,691.09,26952.45,178,450,0.35,94.144,1,2,33.8462,0,0,1,0,0,0
C003182,Mid-Market,North America,Paid Search,Pro,1216,595.87,595.38,23219.69,91,284,0.75,84.875,0,2,30.7692,0,0,0,0,0,0
C003183,Mid-Market,APAC,Organic,Enterprise,382,1735.59,1749.82,41995.62,186,597,-4.5,98.8125,2,5,43.3846,0,0,0,0,0,0
C003184,SMB,Europe,Paid Search,Pro,1427,394.55,402.44,19317.33,111,280,7.5,85.995,2,4,28.9167,0,0,1,0,0,0
C003185,Mid-Market,LATAM,Outbound,Growth,551,79.32,78.96,1500.32,79,281,-2.0,63.04,1,3,25.9231,0,0,1,0,0,0
C003186,Startup,LATAM,Paid Search,Basic,75,67.56,66.17,198.5,11,31,0.0,36.95,1,5,13.6364,0,0,1,0,0,1
C003187,SMB,Europe,Outbound,Basic,313,0.0,20.02,240.19,0,25,-5.5,0.0,0,9,-14.8571,0,0,0,0,1,0
C003188,Mid-Market,LATAM,Outbound,Growth,900,140.46,140.29,4208.59,39,181,-7.0,59.5525,3,4,27.0769,0,0,1,0,0,1
C003189,Mid-Market,APAC,Referral,Enterprise,1429,1397.19,1395.47,66982.64,199,495,0.05,97.212,1,2,40.7692,0,0,1,0,0,0
C003190,SMB,North America,Affiliate,Growth,253,133.79,133.52,1201.67,97,265,-2.1,67.12,1,1,22.0769,0,0,1,0,0,0
C003191,Enterprise,LATAM,Partner,Pro,1503,1145.05,1143.7,54897.77,169,528,-0.75,99.31,0,6,33.7692,0,0,0,0,0,0
C003192,Startup,North America,Paid Search,Pro,424,0.0,986.59,13812.3,0,20,0.0,0.0,0,6,-3.6,0,0,0,0,1,0
C003193,Mid-Market,North America,Organic,Pro,500,709.82,702.25,16854.02,194,604,4.1,99.9025,1,4,35.1538,0,0,0,1,0,0
C003194,Enterprise,Europe,Referral,Pro,1220,311.87,313.18,15032.48,76,226,0.8,84.4325,3,5,29.8462,0,0,0,1,0,0
C003195,SMB,APAC,Organic,Pro,389,1030.93,1022.23,24533.53,55,156,0.25,79.325,2,4,35.1538,0,0,0,0,0,0
C003196,Mid-Market,North America,Paid Search,Growth,1248,204.95,206.28,8251.19,54,201,-2.1,63.245,0,7,20.0,0,0,1,0,0,1
C003197,Mid-Market,Europe,Organic,Growth,1172,109.77,109.59,4274.13,57,193,-1.55,69.895,0,3,25.8462,0,0,1,0,0,0
C003198,Mid-Market,Europe,Partner,Growth,280,0.0,160.86,1930.29,10,68,-1.75,50.865,2,10,-9.3846,0,0,0,0,1,0
C003199,Mid-Market,North America,Partner,Enterprise,20,2371.89,2386.28,28635.32,141,141,47.0,100.0,0,0,41.0,0,0,0,0,0,0
C003200,Mid-Market,LATAM,Partner,Growth,1118,125.92,125.61,4521.82,42,139,-1.75,61.9625,1,4,20.8462,1,1,1,0,0,0
C003201,SMB,APAC,Outbound,Basic,109,0.0,60.6,727.23,10,35,-1.5,29.3575,7,20,-17.4167,0,0,0,1,1,0
C003202,Mid-Market,North America,Partner,Pro,128,525.39,518.72,3112.33,108,320,2.2,89.94,3,3,31.5385,0,0,0,0,0,0
C003203,SMB,North America,Organic,Pro,342,289.71,291.0,3491.98,60,204,-4.25,74.65,3,5,40.5833,0,0,1,0,0,0
C003204,Enterprise,APAC,Outbound,Growth,1300,143.62,142.83,6427.13,53,181,-2.25,63.21,1,5,22.4615,0,0,0,0,0,1
C003205,SMB,North America,Affiliate,Basic,966,0.0,34.62,969.29,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003206,SMB,North America,Paid Search,Pro,482,662.53,664.55,15949.23,79,234,0.0,79.4525,2,4,35.8333,0,0,0,1,0,0
C003207,Enterprise,APAC,Outbound,Enterprise,0,849.63,855.28,10263.4,26,26,26.0,100.0,0,0,55.0,0,0,0,0,0,0
C003208,SMB,APAC,Organic,Basic,281,62.72,62.38,561.42,28,77,-0.65,39.16,1,3,14.6923,0,0,1,0,0,0
C003209,SMB,Europe,Affiliate,Basic,853,0.0,29.5,767.06,2,28,-2.0,13.54,1,10,-11.5,1,1,0,0,1,0
C003210,Mid-Market,Europe,Organic,Growth,1154,101.68,101.02,3636.84,55,156,3.0,64.875,1,3,26.5,0,0,1,0,0,0
C003211,Startup,APAC,Paid Search,Growth,52,99.73,98.29,196.58,33,73,-1.75,56.6275,3,7,20.375,0,0,1,0,0,1
C003212,Startup,Europe,Organic,Growth,1087,142.5,141.57,5096.62,60,194,-0.2,51.135,2,6,16.0,0,0,1,0,0,0
C003213,SMB,Europe,Affiliate,Pro,987,496.2,497.82,16428.18,118,274,2.85,79.952,1,4,37.0,0,0,1,0,0,0
C003214,SMB,LATAM,Referral,Basic,46,64.81,65.74,131.48,32,52,1.3333,39.3125,3,3,5.8571,0,0,1,0,0,1
C003215,SMB,Europe,Referral,Pro,544,0.0,216.6,3898.77,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003216,Startup,Europe,Organic,Basic,1111,50.98,50.89,1883.11,49,158,0.5,32.2175,1,5,12.8462,0,0,1,0,0,1
C003217,SMB,North America,Affiliate,Pro,1188,0.0,335.78,12759.8,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003218,SMB,Europe,Referral,Basic,769,0.0,69.97,1749.26,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003219,Startup,Europe,Paid Search,Basic,9,48.76,47.75,47.75,18,18,9.0,33.28,1,1,5.0,0,0,1,0,0,1
C003220,Mid-Market,North America,Referral,Growth,850,154.91,155.34,4194.18,59,191,-1.25,70.4525,0,1,26.0,0,0,1,0,0,0
C003221,Mid-Market,Europe,Outbound,Growth,444,0.0,116.84,2804.25,17,94,-1.9333,50.95,2,10,-6.9167,0,0,0,0,1,0
C003222,Startup,LATAM,Referral,Basic,1058,0.0,119.46,3942.15,0,1,0.0,0.0,0,9,-20.75,0,0,0,0,1,0
C003223,SMB,Europe,Outbound,Growth,340,95.75,95.64,1147.65,17,68,-0.75,52.65,3,9,23.2308,0,0,1,0,0,1
C003224,Enterprise,North America,Partner,Enterprise,341,1123.69,1100.2,13202.35,217,676,-0.75,100.0,0,4,37.8462,0,0,1,0,0,0
C003225,Mid-Market,North America,Organic,Pro,590,481.26,485.7,8742.63,125,394,0.25,87.835,3,7,32.9231,1,1,1,0,0,0
C003226,SMB,North America,Referral,Growth,328,0.0,144.75,1302.74,8,40,0.5,40.66,2,15,-5.0,2,1,0,1,1,0
C003227,SMB,LATAM,Organic,Basic,508,0.0,39.24,627.85,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C003228,SMB,Europe,Paid Search,Pro,944,214.93,215.12,7744.44,103,269,4.75,85.5875,1,3,36.3333,0,0,0,0,0,0
C003229,Mid-Market,North America,Referral,Basic,391,40.29,39.97,519.62,59,178,0.0,53.2925,0,3,16.5,0,0,1,0,0,0
C003230,Enterprise,LATAM,Outbound,Pro,240,307.44,305.12,2440.98,92,238,7.4,91.46,1,4,35.5385,0,0,1,0,0,0
C003231,Enterprise,North America,Partner,Growth,241,313.21,323.95,3887.39,35,94,2.55,74.16,2,3,22.2308,0,0,0,0,0,0
C003232,SMB,North America,Referral,Basic,1197,152.39,152.16,6390.71,43,115,1.85,41.378,2,5,11.7692,0,0,0,0,0,1
C003233,SMB,LATAM,Paid Search,Growth,410,0.0,156.18,2030.4,0,18,0.0,0.0,0,4,-2.5,1,1,0,1,1,0
C003234,SMB,Europe,Organic,Basic,1311,0.0,29.31,1231.18,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C003235,SMB,LATAM,Organic,Basic,651,76.67,74.31,1783.54,89,217,0.55,43.41,1,5,13.0,0,0,0,0,0,0
C003236,SMB,LATAM,Referral,Pro,652,304.65,307.04,6754.98,131,339,0.7,91.262,2,6,26.0769,0,0,1,0,0,0
C003237,Mid-Market,APAC,Organic,Basic,955,42.96,43.15,1380.87,32,117,-2.0,44.9275,0,3,14.7692,0,0,1,0,0,0
C003238,SMB,North America,Organic,Growth,1,124.42,123.32,123.32,15,15,15.0,60.18,0,0,21.0,0,0,1,0,0,0
C003239,Enterprise,LATAM,Outbound,Pro,168,372.79,381.15,4573.75,250,590,9.75,95.536,1,4,36.3077,0,0,0,1,0,0
C003240,Startup,LATAM,Paid Search,Pro,1458,396.33,396.69,19040.94,82,250,2.7,71.84,1,2,28.7692,0,0,1,0,0,0
C003241,Startup,North America,Outbound,Growth,1199,94.61,94.24,3769.67,39,115,1.75,55.2575,0,3,27.0769,0,0,1,0,0,0
C003242,Enterprise,APAC,Referral,Growth,1197,120.83,115.99,5567.42,69,209,-4.7,65.886,1,1,21.9231,0,0,0,1,0,0
C003243,Mid-Market,Europe,Outbound,Enterprise,153,2453.32,2440.59,29287.13,125,411,-3.0,96.68,2,5,43.9167,0,0,0,1,0,0
C003244,SMB,APAC,Partner,Growth,726,157.87,158.0,3791.98,49,140,2.0,54.1,2,4,26.9231,0,0,1,0,0,0
C003245,Mid-Market,Europe,Organic,Growth,399,168.22,167.04,2338.51,109,242,3.55,70.676,0,3,22.8462,0,0,1,0,0,0
C003246,SMB,Europe,Affiliate,Growth,278,65.51,64.7,647.01,60,175,2.0,61.33,4,10,23.4615,0,0,1,0,0,0
C003247,SMB,North America,Organic,Growth,341,233.76,235.91,2830.92,25,117,-3.25,54.995,0,5,17.8462,0,0,1,0,0,1
C003248,SMB,APAC,Partner,Basic,1378,40.4,40.49,1781.43,26,103,-2.0,40.46,2,5,8.8333,1,1,1,0,0,1
C003249,SMB,Europe,Affiliate,Basic,1261,0.0,90.76,3630.48,0,9,-1.0,0.0,0,15,-19.75,1,1,0,0,1,0
C003250,Mid-Market,North America,Paid Search,Growth,914,170.18,170.44,4942.77,39,156,-3.0,67.2075,1,2,25.9231,0,0,1,0,0,0
C003251,SMB,North America,Paid Search,Growth,997,127.79,126.28,3914.82,113,361,0.45,65.7175,1,3,29.4615,1,1,1,0,0,0
C003252,Mid-Market,LATAM,Referral,Enterprise,375,556.38,547.35,7115.49,149,486,1.0,95.6125,1,4,41.3077,0,0,1,0,0,0
