customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,churn_risk_score,revenue_risk_score,retention_priority_score,risk_tier,main_risk_driver,recommended_action,recommendation_context,at_risk_flag,payment_failure_flag,renewal_near_flag,contraction_flag,usage_trend,support_tickets_90d,nps_score_recent,feature_adoption_score_recent,failed_payments_90d
C002807,Mid-Market,Europe,Organic,Pro,1077,545.48,548.25,18092.29,74.33,75.05,74.58,high,usage decline,product adoption campaign,Tier=high; driver=usage decline; churn_risk=74.3; revenue_risk=75.0; priority=74.6; current_mrr=$545.48.,1,1,1,1,-5.75,5,31.25,81.2375,1
C000181,Mid-Market,North America,Paid Search,Growth,82,256.06,255.93,3071.12,12.1,49.83,25.31,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=12.1; revenue_risk=49.8; priority=25.3; current_mrr=$256.06.,0,0,0,0,-1.0,2,23.5,71.7125,0
C003484,SMB,Europe,Organic,Growth,1160,199.51,199.21,7769.33,14.27,45.81,25.31,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=45.8; priority=25.3; current_mrr=$199.51.,0,0,1,0,4.0,4,26.1538,62.8875,0
C002985,Enterprise,APAC,Outbound,Growth,421,174.85,175.71,4217.0,17.33,40.11,25.3,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.3; revenue_risk=40.1; priority=25.3; current_mrr=$174.85.,1,0,0,0,1.1,2,25.3846,65.386,0
C002794,SMB,Europe,Affiliate,Growth,695,197.36,197.84,4748.11,15.07,44.22,25.27,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=15.1; revenue_risk=44.2; priority=25.3; current_mrr=$197.36.,0,0,1,0,0.15,4,23.6154,71.76,0
C002078,SMB,Europe,Paid Search,Basic,841,55.87,55.77,1505.67,32.91,11.02,25.25,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.9; revenue_risk=11.0; priority=25.2; current_mrr=$55.87.,0,0,1,0,3.45,7,12.3077,40.52,0
C001031,Startup,LATAM,Referral,Basic,765,52.6,52.92,1376.0,33.52,9.85,25.24,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=33.5; revenue_risk=9.8; priority=25.2; current_mrr=$52.60.,0,0,1,0,2.75,6,13.2308,38.215,0
C001111,SMB,North America,Organic,Basic,548,70.27,70.63,1342.01,30.81,14.87,25.23,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=30.8; revenue_risk=14.9; priority=25.2; current_mrr=$70.27.,0,0,1,0,0.25,7,14.1538,42.98,0
C003040,Mid-Market,North America,Organic,Growth,1209,245.68,244.31,11726.87,10.67,52.25,25.22,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=52.2; priority=25.2; current_mrr=$245.68.,0,0,0,1,3.0,1,25.9231,73.7225,0
C003325,Enterprise,APAC,Partner,Pro,854,334.74,335.82,9403.06,6.27,60.38,25.21,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=60.4; priority=25.2; current_mrr=$334.74.,0,0,1,0,2.6,1,33.6154,97.842,0
C000085,SMB,North America,Partner,Basic,553,78.9,78.29,1487.45,29.67,16.93,25.21,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.7; revenue_risk=16.9; priority=25.2; current_mrr=$78.90.,0,0,1,0,1.0,5,13.5385,40.402,0
C003414,SMB,APAC,Affiliate,Growth,1367,146.89,147.31,6481.67,19.6,35.61,25.2,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=35.6; priority=25.2; current_mrr=$146.89.,0,0,1,0,1.6,6,27.3077,62.87,0
C001030,Startup,North America,Affiliate,Growth,999,308.39,307.71,10154.4,7.43,58.17,25.19,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=7.4; revenue_risk=58.2; priority=25.2; current_mrr=$308.39.,0,0,1,0,2.5,1,23.0,58.86,0
C000688,Mid-Market,Europe,Affiliate,Growth,618,140.46,142.67,3424.12,21.2,32.61,25.19,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=21.2; revenue_risk=32.6; priority=25.2; current_mrr=$140.46.,0,0,0,0,-2.2,3,27.0,55.955,0
C001060,SMB,LATAM,Affiliate,Basic,1048,47.99,47.74,1670.77,34.17,8.5,25.19,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=34.2; revenue_risk=8.5; priority=25.2; current_mrr=$47.99.,0,0,1,0,-0.5,6,16.9231,39.1725,0
C003058,Mid-Market,Europe,Partner,Pro,1291,231.9,230.59,9915.42,11.6,50.38,25.17,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=50.4; priority=25.2; current_mrr=$231.90.,0,0,1,0,0.45,3,31.8462,94.6,0
C001188,Startup,North America,Referral,Basic,611,81.87,81.34,1708.19,29.14,17.8,25.17,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.1; revenue_risk=17.8; priority=25.2; current_mrr=$81.87.,0,0,1,0,-0.2,5,21.1538,35.7275,0
C000917,Enterprise,Europe,Outbound,Pro,684,280.27,276.83,6643.92,9.5,54.24,25.16,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=9.5; revenue_risk=54.2; priority=25.2; current_mrr=$280.27.,0,0,0,0,-0.25,3,33.9231,100.0,0
C003129,SMB,Europe,Organic,Basic,754,65.23,65.95,1648.76,31.35,13.66,25.16,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.4; revenue_risk=13.7; priority=25.2; current_mrr=$65.23.,0,0,1,0,2.0,6,15.3077,40.5625,0
C003310,Startup,APAC,Paid Search,Pro,82,196.01,197.91,593.72,16.93,40.4,25.14,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=40.4; priority=25.1; current_mrr=$196.01.,0,0,1,0,1.75,5,36.25,79.735,0
C000912,SMB,Europe,Affiliate,Basic,1235,83.79,83.19,3244.22,28.2,19.45,25.14,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=28.2; revenue_risk=19.4; priority=25.1; current_mrr=$83.79.,0,0,1,0,3.85,6,18.6923,43.575,0
C001919,SMB,Europe,Organic,Growth,826,238.96,239.98,6719.32,11.6,50.26,25.13,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=50.3; priority=25.1; current_mrr=$238.96.,0,0,1,0,7.15,3,25.0769,57.02,0
C003357,SMB,North America,Paid Search,Basic,1429,47.51,47.32,2271.47,33.86,8.93,25.13,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=33.9; revenue_risk=8.9; priority=25.1; current_mrr=$47.51.,0,0,1,0,-0.85,6,14.9231,46.788,0
C000594,SMB,Europe,Organic,Basic,26,126.28,124.86,124.86,24.56,26.09,25.1,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=24.6; revenue_risk=26.1; priority=25.1; current_mrr=$126.28.,0,0,1,0,9.25,3,10.0,44.46,0
C001209,SMB,Europe,Paid Search,Growth,1079,116.46,117.17,4100.89,23.7,27.66,25.09,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=23.7; revenue_risk=27.7; priority=25.1; current_mrr=$116.46.,0,0,1,0,-1.4,4,24.6154,61.516,0
C000780,Mid-Market,North America,Referral,Growth,214,77.4,77.91,623.31,30.13,15.69,25.08,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=30.1; revenue_risk=15.7; priority=25.1; current_mrr=$77.40.,0,0,1,0,-2.0,5,25.5385,66.1225,0
C003166,Mid-Market,LATAM,Outbound,Growth,907,136.12,136.05,4081.43,21.43,31.84,25.07,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=21.4; revenue_risk=31.8; priority=25.1; current_mrr=$136.12.,0,0,1,0,-2.25,1,24.3846,61.91,0
C003374,Mid-Market,Europe,Outbound,Pro,749,212.06,210.41,5681.03,13.33,46.8,25.04,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.3; revenue_risk=46.8; priority=25.0; current_mrr=$212.06.,0,0,0,0,4.0,5,35.0769,84.99,0
C000633,Startup,LATAM,Paid Search,Basic,855,113.44,112.72,3381.59,24.44,26.16,25.04,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=24.4; revenue_risk=26.2; priority=25.0; current_mrr=$113.44.,0,0,0,0,0.45,5,16.3846,38.314,0
C002149,Startup,APAC,Organic,Basic,220,88.71,88.22,705.73,28.85,17.96,25.04,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=28.9; revenue_risk=18.0; priority=25.0; current_mrr=$88.71.,0,0,1,0,3.65,4,19.6923,29.71,0
C000863,SMB,North America,Paid Search,Basic,1338,62.64,62.9,2830.63,31.01,13.93,25.03,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.0; revenue_risk=13.9; priority=25.0; current_mrr=$62.64.,0,0,1,0,2.45,5,13.1538,37.966,0
C001678,Enterprise,APAC,Outbound,Pro,872,246.98,245.42,8835.15,10.67,51.68,25.02,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=51.7; priority=25.0; current_mrr=$246.98.,0,0,0,1,1.5,1,35.8462,98.805,0
C000972,Mid-Market,North America,Outbound,Pro,884,324.6,326.5,9795.12,6.27,59.81,25.01,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=59.8; priority=25.0; current_mrr=$324.60.,0,0,1,0,3.75,1,36.1538,90.485,0
C000002,SMB,North America,Partner,Basic,344,38.61,38.39,460.73,36.28,4.08,25.01,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=36.3; revenue_risk=4.1; priority=25.0; current_mrr=$38.61.,1,0,1,0,2.7,5,18.7692,46.17,0
C001837,SMB,LATAM,Paid Search,Basic,87,71.71,73.81,885.76,30.54,14.71,25.0,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=30.5; revenue_risk=14.7; priority=25.0; current_mrr=$71.71.,0,0,0,0,-3.15,2,18.3846,47.7275,0
C000534,Mid-Market,APAC,Organic,Growth,1088,194.57,194.53,7002.94,14.27,44.79,24.95,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=44.8; priority=24.9; current_mrr=$194.57.,0,0,1,0,0.35,4,26.3077,67.03,0
C000599,Startup,North America,Paid Search,Basic,557,152.33,151.87,3189.28,19.51,35.02,24.94,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.5; revenue_risk=35.0; priority=24.9; current_mrr=$152.33.,0,0,0,0,4.0,3,17.5385,35.82,0
C002255,SMB,Europe,Affiliate,Growth,1069,146.07,145.61,5242.1,19.6,34.82,24.93,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=34.8; priority=24.9; current_mrr=$146.07.,0,0,1,0,0.75,6,26.4615,61.14,0
C001134,SMB,LATAM,Partner,Basic,351,62.11,60.42,725.0,32.19,11.42,24.92,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.2; revenue_risk=11.4; priority=24.9; current_mrr=$62.11.,0,0,1,0,3.5,8,12.1538,42.25,0
C003361,SMB,North America,Paid Search,Basic,17,59.32,59.27,59.27,32.94,9.98,24.9,low,low NPS,monitor only,Tier=low; driver=low NPS; churn_risk=32.9; revenue_risk=10.0; priority=24.9; current_mrr=$59.32.,1,0,1,0,3.3333,0,8.6667,35.9233,0
C000386,SMB,Europe,Paid Search,Growth,1331,164.41,167.25,8027.9,16.54,40.41,24.89,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=16.5; revenue_risk=40.4; priority=24.9; current_mrr=$164.41.,0,0,0,0,-1.35,3,24.1538,62.284,0
C003006,SMB,North America,Paid Search,Basic,943,71.81,71.32,2210.95,29.67,16.0,24.89,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.7; revenue_risk=16.0; priority=24.9; current_mrr=$71.81.,0,0,1,0,-0.5,4,9.4615,46.63,0
C000677,Startup,LATAM,Organic,Growth,636,207.39,207.68,4361.27,13.7,45.55,24.85,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.7; revenue_risk=45.5; priority=24.9; current_mrr=$207.39.,0,0,1,0,0.0,3,24.1667,51.4275,0
C002850,SMB,APAC,Organic,Basic,966,71.03,70.88,2268.01,29.66,15.9,24.84,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.7; revenue_risk=15.9; priority=24.8; current_mrr=$71.03.,0,0,1,0,0.4,7,14.4615,45.198,0
C001511,Startup,North America,Affiliate,Basic,1001,82.33,82.61,2726.23,28.0,18.91,24.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=28.0; revenue_risk=18.9; priority=24.8; current_mrr=$82.33.,0,0,1,0,-0.75,3,16.1538,39.314,0
C002941,SMB,Europe,Organic,Basic,423,78.69,78.97,1105.61,29.3,16.51,24.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.3; revenue_risk=16.5; priority=24.8; current_mrr=$78.69.,0,0,1,0,0.5,6,14.0769,46.6575,0
C000475,Enterprise,LATAM,Organic,Growth,553,297.61,293.96,7054.92,8.0,56.02,24.81,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.0; revenue_risk=56.0; priority=24.8; current_mrr=$297.61.,0,0,0,0,0.85,3,27.0769,65.254,0
C001210,Enterprise,LATAM,Partner,Pro,46,369.85,373.75,4484.95,5.33,60.89,24.78,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=60.9; priority=24.8; current_mrr=$369.85.,0,0,0,0,0.9167,2,38.5714,88.955,0
C003302,SMB,Europe,Organic,Growth,1104,191.19,190.7,7055.75,14.27,44.2,24.75,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=44.2; priority=24.8; current_mrr=$191.19.,0,0,1,0,8.0,4,28.8462,61.2675,0
C000272,Startup,North America,Outbound,Growth,1477,147.23,146.39,6880.42,18.7,35.89,24.72,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=18.7; revenue_risk=35.9; priority=24.7; current_mrr=$147.23.,0,0,1,0,-0.85,3,29.2308,51.276,0
C002949,SMB,Europe,Affiliate,Basic,713,91.54,92.08,2209.9,27.06,20.37,24.72,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=27.1; revenue_risk=20.4; priority=24.7; current_mrr=$91.54.,0,0,1,0,-0.25,4,18.9167,37.5675,0
C000052,Mid-Market,Europe,Referral,Growth,1213,156.03,155.38,6215.3,17.65,37.76,24.69,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.6; revenue_risk=37.8; priority=24.7; current_mrr=$156.03.,0,0,1,0,4.7,5,23.7692,65.6575,0
C000817,Startup,Europe,Referral,Growth,1451,186.85,187.17,8796.9,14.27,44.01,24.68,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=44.0; priority=24.7; current_mrr=$186.85.,0,0,1,0,3.55,4,26.4615,57.7075,0
C002819,Mid-Market,North America,Partner,Basic,1325,85.92,85.92,3608.5,27.08,20.18,24.66,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=27.1; revenue_risk=20.2; priority=24.7; current_mrr=$85.92.,0,0,1,0,3.05,8,15.3846,50.31,0
C000245,SMB,APAC,Partner,Growth,553,135.08,135.87,2581.48,21.48,30.51,24.64,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=21.5; revenue_risk=30.5; priority=24.6; current_mrr=$135.08.,0,0,1,0,0.25,6,21.7692,60.716,0
C000659,SMB,North America,Paid Search,Basic,1401,68.47,68.55,3153.36,29.22,16.12,24.64,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.2; revenue_risk=16.1; priority=24.6; current_mrr=$68.47.,0,0,1,0,0.15,5,18.2308,36.2,0
C003482,Enterprise,Europe,Outbound,Pro,1136,272.26,275.76,13236.31,8.0,55.49,24.62,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.0; revenue_risk=55.5; priority=24.6; current_mrr=$272.26.,0,0,0,0,13.0,3,36.1538,100.0,0
C001655,Enterprise,Europe,Organic,Growth,1269,164.1,166.79,8006.03,16.2,40.24,24.61,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.2; revenue_risk=40.2; priority=24.6; current_mrr=$164.10.,0,0,0,1,4.9,3,24.6154,70.3175,0
C002871,SMB,North America,Affiliate,Basic,1089,53.96,54.11,1947.97,31.91,11.05,24.61,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.9; revenue_risk=11.1; priority=24.6; current_mrr=$53.96.,0,0,1,0,0.25,8,14.0769,40.72,0
C001494,SMB,North America,Referral,Growth,1004,155.23,153.85,5538.75,17.82,37.2,24.6,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.8; revenue_risk=37.2; priority=24.6; current_mrr=$155.23.,0,0,0,0,1.05,6,21.4615,61.6725,0
C001783,SMB,North America,Partner,Basic,1471,53.2,52.88,2485.23,31.84,11.16,24.6,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.8; revenue_risk=11.2; priority=24.6; current_mrr=$53.20.,0,0,1,0,0.5,6,13.6923,41.284,0
C001114,Startup,North America,Outbound,Pro,1070,221.07,221.16,7740.52,11.6,48.68,24.58,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=48.7; priority=24.6; current_mrr=$221.07.,0,0,1,0,8.25,3,38.6667,87.8975,0
C000441,Startup,Europe,Paid Search,Basic,34,49.48,48.62,97.25,33.92,7.18,24.56,low,low adoption,monitor only,Tier=low; driver=low adoption; churn_risk=33.9; revenue_risk=7.2; priority=24.6; current_mrr=$49.48.,1,0,1,0,4.5,1,13.4,34.3325,0
C000433,Mid-Market,North America,Partner,Basic,259,85.68,85.14,766.28,28.39,17.38,24.54,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=28.4; revenue_risk=17.4; priority=24.5; current_mrr=$85.68.,0,0,1,0,0.1,6,15.6923,46.578,0
C003265,SMB,Europe,Partner,Basic,708,63.79,63.99,1471.71,30.78,12.96,24.54,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=30.8; revenue_risk=13.0; priority=24.5; current_mrr=$63.79.,0,0,1,0,2.9,12,12.0769,45.89,0
C001322,Enterprise,Europe,Outbound,Growth,1101,108.71,108.94,4030.8,23.84,25.81,24.53,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=23.8; revenue_risk=25.8; priority=24.5; current_mrr=$108.71.,0,0,1,0,-1.45,4,27.6154,65.88,0
C000946,SMB,Europe,Partner,Growth,1332,213.0,213.66,9400.93,11.6,48.46,24.5,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=48.5; priority=24.5; current_mrr=$213.00.,0,0,1,0,1.6,3,29.0,67.03,0
C003270,SMB,North America,Organic,Growth,24,225.05,221.21,221.21,14.27,43.46,24.49,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=43.5; priority=24.5; current_mrr=$225.05.,0,0,1,0,14.0,4,41.5,58.3125,0
C000838,SMB,North America,Paid Search,Basic,1216,115.24,115.7,4859.45,22.72,27.78,24.49,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=22.7; revenue_risk=27.8; priority=24.5; current_mrr=$115.24.,0,0,0,0,1.0,8,15.0,51.06,0
C002839,Mid-Market,Europe,Organic,Growth,1185,200.07,201.26,7849.24,12.86,46.07,24.48,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=12.9; revenue_risk=46.1; priority=24.5; current_mrr=$200.07.,0,0,1,0,3.35,3,22.8462,65.205,0
C001616,SMB,North America,Organic,Basic,1251,48.26,47.91,1964.32,32.87,8.9,24.48,low,low adoption,monitor only,Tier=low; driver=low adoption; churn_risk=32.9; revenue_risk=8.9; priority=24.5; current_mrr=$48.26.,1,0,1,0,0.25,2,17.9231,37.2925,0
C001008,Mid-Market,North America,Partner,Pro,754,226.76,226.72,5667.92,11.6,48.36,24.47,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=48.4; priority=24.5; current_mrr=$226.76.,0,0,1,0,0.25,3,35.3077,88.6375,0
C001754,Mid-Market,Europe,Paid Search,Growth,918,169.85,167.14,6017.01,16.0,40.17,24.46,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.0; revenue_risk=40.2; priority=24.5; current_mrr=$169.85.,0,0,0,0,4.45,7,27.0,75.64,0
C002824,SMB,Europe,Outbound,Growth,28,227.62,220.78,441.57,13.93,43.99,24.45,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.9; revenue_risk=44.0; priority=24.4; current_mrr=$227.62.,0,0,1,0,11.6,3,21.0,56.33,0
C003237,Mid-Market,APAC,Organic,Basic,955,42.96,43.15,1380.87,34.09,6.53,24.44,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=34.1; revenue_risk=6.5; priority=24.4; current_mrr=$42.96.,0,0,1,0,-2.0,3,14.7692,44.9275,0
C000200,Enterprise,Europe,Organic,Pro,44,428.9,419.2,5030.35,2.67,64.84,24.43,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=2.7; revenue_risk=64.8; priority=24.4; current_mrr=$428.90.,0,0,0,0,3.25,1,35.1429,83.1325,0
C001064,Startup,North America,Organic,Growth,436,183.87,183.56,2753.33,15.79,40.46,24.42,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=15.8; revenue_risk=40.5; priority=24.4; current_mrr=$183.87.,0,0,1,0,2.15,4,22.3846,56.165,0
C000118,SMB,LATAM,Partner,Basic,1308,126.36,126.16,5425.07,20.91,30.92,24.41,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.9; revenue_risk=30.9; priority=24.4; current_mrr=$126.36.,0,0,1,0,1.75,3,16.5,44.47,0
C001864,Enterprise,Europe,Organic,Pro,947,233.96,235.94,8493.98,10.43,50.31,24.39,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.4; revenue_risk=50.3; priority=24.4; current_mrr=$233.96.,0,0,0,0,-0.85,2,35.1538,96.4025,0
C002642,Mid-Market,APAC,Partner,Growth,752,136.07,135.83,3395.68,20.68,31.28,24.39,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.7; revenue_risk=31.3; priority=24.4; current_mrr=$136.07.,0,0,1,0,5.7,7,23.1538,74.9375,0
C002620,SMB,Europe,Affiliate,Basic,77,37.84,37.46,112.38,35.71,3.38,24.39,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=35.7; revenue_risk=3.4; priority=24.4; current_mrr=$37.84.,0,0,1,0,-0.3,6,13.0833,37.548,0
C003430,SMB,Europe,Partner,Growth,1053,100.8,100.46,3515.97,24.67,23.84,24.38,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=24.7; revenue_risk=23.8; priority=24.4; current_mrr=$100.80.,0,0,1,0,-0.6,7,22.8462,62.945,0
C003157,Enterprise,North America,Paid Search,Pro,337,272.95,274.47,3293.63,9.59,51.81,24.37,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=9.6; revenue_risk=51.8; priority=24.4; current_mrr=$272.95.,0,0,1,0,-0.1,2,38.3077,91.234,0
