subscription_id,customer_id,subscription_start_date,subscription_end_date,monthly_revenue,contract_type,billing_cycle,status
SUB003068,C003068,2024-12-07,,49.35,Monthly,Monthly,active
SUB003069,C003069,2022-08-15,,131.47,Monthly,Monthly,active
SUB003070,C003070,2022-04-30,2026-01-15,39.09,Annual,Annual,churned
SUB003071,C003071,2023-10-13,2025-09-16,266.51,Monthly,Monthly,churned
SUB003072,C003072,2024-01-04,2026-01-21,350.59,Monthly,Monthly,churned
SUB003073,C003073,2023-01-15,,130.97,Monthly,Monthly,active
SUB003074,C003074,2025-04-11,2025-11-27,63.8,Monthly,Monthly,churned
SUB003075,C003075,2024-06-12,,219.74,Annual,Annual,at_risk
SUB003076,C003076,2025-02-20,,101.32,Monthly,Monthly,active
SUB003077,C003077,2022-06-18,2025-08-09,59.3,Monthly,Monthly,churned
SUB003078,C003078,2025-05-28,2026-01-23,45.04,Monthly,Monthly,churned
SUB003079,C003079,2022-11-11,,383.17,Monthly,Monthly,active
SUB003080,C003080,2023-11-20,,662.74,Annual,Annual,active
SUB003081,C003081,2023-11-13,,133.08,Monthly,Monthly,active
SUB003082,C003082,2025-06-10,2026-02-10,115.06,Monthly,Monthly,churned
SUB003083,C003083,2023-03-07,2025-12-03,52.13,Monthly,Monthly,churned
SUB003084,C003084,2023-01-03,,435.45,Annual,Annual,active
SUB003085,C003085,2023-06-09,,169.82,Monthly,Monthly,active
SUB003086,C003086,2023-07-17,2025-11-16,47.25,Monthly,Quarterly,churned
SUB003087,C003087,2022-10-05,,237.76,Monthly,Monthly,active
SUB003088,C003088,2022-09-29,,124.29,Monthly,Monthly,at_risk
SUB003089,C003089,2022-12-28,,609.65,Monthly,Quarterly,active
SUB003090,C003090,2023-12-12,2026-01-10,122.2,Monthly,Monthly,churned
SUB003091,C003091,2023-06-09,,268.2,Annual,Annual,active
SUB003092,C003092,2023-09-02,,2109.51,Annual,Annual,active
SUB003093,C003093,2024-12-28,,308.95,Monthly,Monthly,active
SUB003094,C003094,2023-01-08,2025-09-18,70.32,Monthly,Monthly,churned
SUB003095,C003095,2025-10-19,2026-01-22,262.05,Monthly,Monthly,churned
SUB003096,C003096,2025-02-21,,1366.28,Monthly,Monthly,active
SUB003097,C003097,2022-09-26,,80.17,Monthly,Monthly,active
SUB003098,C003098,2023-04-27,,103.02,Monthly,Monthly,active
SUB003099,C003099,2022-10-17,,56.28,Monthly,Monthly,active
SUB003100,C003100,2023-02-19,,276.79,Monthly,Monthly,active
SUB003101,C003101,2023-07-11,,49.17,Monthly,Monthly,active
SUB003102,C003102,2022-07-21,,865.77,Annual,Annual,at_risk
SUB003103,C003103,2022-02-03,,1349.4,Annual,Annual,active
SUB003104,C003104,2023-11-04,,182.9,Monthly,Monthly,active
SUB003105,C003105,2024-12-01,2025-12-24,46.97,Monthly,Monthly,churned
SUB003106,C003106,2023-04-13,,491.88,Annual,Annual,active
SUB003107,C003107,2025-08-09,,60.52,Monthly,Monthly,at_risk
SUB003108,C003108,2023-07-22,,84.08,Monthly,Monthly,active
SUB003109,C003109,2025-10-02,2026-02-14,134.09,Monthly,Monthly,churned
SUB003110,C003110,2023-01-07,2026-01-22,31.58,Monthly,Monthly,churned
SUB003111,C003111,2024-04-11,,387.7,Monthly,Monthly,active
SUB003112,C003112,2025-03-18,,329.4,Annual,Annual,active
SUB003113,C003113,2022-04-14,2025-10-13,239.82,Monthly,Monthly,churned
SUB003114,C003114,2025-11-18,,707.02,Annual,Annual,active
SUB003115,C003115,2023-07-15,,582.05,Monthly,Monthly,active
SUB003116,C003116,2024-02-10,,270.11,Monthly,Quarterly,active
SUB003117,C003117,2024-08-19,,441.43,Monthly,Monthly,active
SUB003118,C003118,2024-09-16,2025-10-27,93.34,Monthly,Quarterly,churned
SUB003119,C003119,2022-02-14,,51.47,Monthly,Monthly,active
SUB003120,C003120,2025-08-24,2026-02-21,207.29,Monthly,Monthly,churned
SUB003121,C003121,2024-08-05,,697.78,Monthly,Quarterly,at_risk
SUB003122,C003122,2026-03-01,,68.04,Monthly,Monthly,active
SUB003123,C003123,2023-12-30,,2797.24,Annual,Annual,active
SUB003124,C003124,2024-07-23,2025-10-26,177.52,Monthly,Monthly,churned
SUB003125,C003125,2023-11-13,2026-01-21,145.73,Monthly,Monthly,churned
SUB003126,C003126,2025-09-16,2026-02-17,226.93,Monthly,Quarterly,churned
SUB003127,C003127,2025-07-02,2026-02-24,673.14,Monthly,Monthly,churned
SUB003128,C003128,2025-10-26,2026-02-20,43.44,Monthly,Monthly,churned
SUB003129,C003129,2024-02-06,,65.23,Monthly,Monthly,active
SUB003130,C003130,2025-04-25,,406.51,Monthly,Monthly,active
SUB003131,C003131,2023-07-05,,22.28,Monthly,Quarterly,active
SUB003132,C003132,2023-12-15,,190.8,Monthly,Monthly,active
SUB003133,C003133,2025-03-05,,686.94,Monthly,Monthly,at_risk
SUB003134,C003134,2022-05-14,,527.99,Monthly,Quarterly,active
SUB003135,C003135,2024-12-16,,86.58,Annual,Annual,active
SUB003136,C003136,2022-01-28,,340.01,Annual,Annual,active
SUB003137,C003137,2024-06-15,,45.25,Monthly,Monthly,active
SUB003138,C003138,2024-01-01,,258.75,Monthly,Monthly,active
SUB003139,C003139,2023-12-25,,129.25,Monthly,Monthly,active
SUB003140,C003140,2024-02-05,,104.08,Annual,Annual,active
SUB003141,C003141,2024-02-01,,185.1,Monthly,Quarterly,active
SUB003142,C003142,2023-09-12,2025-11-10,49.88,Monthly,Monthly,churned
SUB003143,C003143,2023-11-21,2026-01-10,641.15,Monthly,Quarterly,churned
SUB003144,C003144,2024-05-23,2025-11-02,106.74,Monthly,Quarterly,churned
SUB003145,C003145,2025-03-19,,174.08,Monthly,Monthly,active
SUB003146,C003146,2024-05-03,2026-01-04,1297.82,Monthly,Monthly,churned
SUB003147,C003147,2024-09-13,2025-10-21,416.02,Monthly,Monthly,churned
SUB003148,C003148,2025-06-26,,59.82,Monthly,Monthly,at_risk
SUB003149,C003149,2026-02-24,,561.52,Monthly,Monthly,active
SUB003150,C003150,2022-06-19,,113.75,Monthly,Monthly,at_risk
SUB003151,C003151,2024-12-31,,67.64,Monthly,Quarterly,active
SUB003152,C003152,2022-12-17,,140.22,Monthly,Monthly,active
SUB003153,C003153,2022-10-29,2026-01-10,72.52,Monthly,Monthly,churned
SUB003154,C003154,2025-05-02,,1768.6,Monthly,Monthly,active
SUB003155,C003155,2022-04-29,,264.45,Monthly,Monthly,active
SUB003156,C003156,2025-07-19,,2447.07,Annual,Quarterly,at_risk
SUB003157,C003157,2025-03-29,,272.95,Annual,Annual,active
SUB003158,C003158,2026-02-21,,38.98,Monthly,Monthly,at_risk
SUB003159,C003159,2024-10-16,,175.38,Monthly,Quarterly,at_risk
SUB003160,C003160,2025-08-20,2026-02-13,111.33,Monthly,Monthly,churned
SUB003161,C003161,2022-07-04,2025-08-28,301.75,Monthly,Monthly,churned
SUB003162,C003162,2025-09-19,2026-02-05,169.74,Monthly,Monthly,churned
SUB003163,C003163,2022-09-07,,491.15,Annual,Annual,active
SUB003164,C003164,2023-04-27,,2009.77,Annual,Quarterly,active
SUB003165,C003165,2022-07-22,,93.7,Monthly,Monthly,at_risk
SUB003166,C003166,2023-09-06,,136.12,Monthly,Monthly,active
SUB003167,C003167,2025-02-17,,239.83,Monthly,Quarterly,at_risk
SUB003168,C003168,2023-02-24,,804.29,Monthly,Monthly,active
SUB003169,C003169,2025-06-11,,973.1,Annual,Annual,active
SUB003170,C003170,2024-07-10,2025-07-18,68.94,Monthly,Monthly,churned
SUB003171,C003171,2024-08-17,2025-12-25,170.4,Monthly,Monthly,churned
SUB003172,C003172,2025-12-09,,44.42,Monthly,Monthly,active
SUB003173,C003173,2023-10-21,,89.26,Annual,Annual,active
SUB003174,C003174,2023-06-21,,48.53,Monthly,Monthly,active
SUB003175,C003175,2026-02-24,,167.35,Monthly,Monthly,active
SUB003176,C003176,2024-05-05,,153.14,Monthly,Quarterly,at_risk
SUB003177,C003177,2024-07-30,,591.27,Annual,Annual,active
SUB003178,C003178,2023-04-05,,89.43,Monthly,Monthly,at_risk
SUB003179,C003179,2022-12-05,2025-11-20,50.68,Monthly,Monthly,churned
SUB003180,C003180,2022-09-18,,1063.19,Monthly,Monthly,active
SUB003181,C003181,2022-12-11,,698.81,Annual,Quarterly,active
SUB003182,C003182,2022-11-01,,595.87,Annual,Quarterly,active
SUB003183,C003183,2025-02-12,,1735.59,Annual,Annual,active
SUB003184,C003184,2022-04-04,,394.55,Annual,Annual,active
SUB003185,C003185,2024-08-27,,79.32,Monthly,Monthly,active
SUB003186,C003186,2025-12-16,,67.56,Monthly,Monthly,at_risk
SUB003187,C003187,2025-03-11,2026-01-18,20.0,Monthly,Quarterly,churned
SUB003188,C003188,2023-09-13,,140.46,Monthly,Monthly,at_risk
SUB003189,C003189,2022-04-02,,1397.19,Annual,Annual,active
SUB003190,C003190,2025-06-21,,133.79,Monthly,Monthly,active
SUB003191,C003191,2022-01-18,,1145.05,Annual,Annual,active
SUB003192,C003192,2024-11-05,2026-01-03,989.75,Monthly,Monthly,churned
SUB003193,C003193,2024-10-17,,709.82,Annual,Annual,active
SUB003194,C003194,2022-10-28,,311.87,Annual,Annual,active
SUB003195,C003195,2025-02-05,,1030.93,Annual,Annual,active
SUB003196,C003196,2022-09-30,,204.95,Monthly,Monthly,at_risk
SUB003197,C003197,2022-12-15,,109.77,Monthly,Monthly,active
SUB003198,C003198,2025-05-21,2026-02-25,162.11,Annual,Annual,churned
SUB003199,C003199,2026-02-09,,2371.89,Annual,Annual,active
SUB003200,C003200,2023-02-07,,125.92,Monthly,Monthly,active
SUB003201,C003201,2025-11-08,2026-02-25,58.59,Annual,Annual,churned
SUB003202,C003202,2025-10-24,,525.39,Annual,Quarterly,active
SUB003203,C003203,2025-03-24,,289.71,Monthly,Monthly,active
SUB003204,C003204,2022-08-09,,143.62,Annual,Quarterly,at_risk
SUB003205,C003205,2023-04-06,2025-11-27,34.67,Monthly,Monthly,churned
SUB003206,C003206,2024-11-04,,662.53,Annual,Annual,active
SUB003207,C003207,2026-03-01,,849.63,Annual,Annual,active
SUB003208,C003208,2025-05-24,,62.72,Monthly,Monthly,active
SUB003209,C003209,2023-10-14,2026-02-13,29.42,Monthly,Monthly,churned
SUB003210,C003210,2023-01-02,,101.68,Monthly,Monthly,active
SUB003211,C003211,2026-01-08,,99.73,Monthly,Monthly,at_risk
SUB003212,C003212,2023-03-10,,142.5,Monthly,Quarterly,active
SUB003213,C003213,2023-06-18,,496.2,Monthly,Monthly,active
SUB003214,C003214,2026-01-14,,64.81,Monthly,Monthly,at_risk
SUB003215,C003215,2024-05-14,2025-11-09,218.52,Monthly,Monthly,churned
SUB003216,C003216,2023-02-14,,50.98,Monthly,Monthly,at_risk
SUB003217,C003217,2022-01-12,2025-04-14,335.62,Monthly,Monthly,churned
SUB003218,C003218,2023-10-25,2025-12-02,69.95,Monthly,Monthly,churned
SUB003219,C003219,2026-02-20,,48.76,Monthly,Monthly,at_risk
SUB003220,C003220,2023-11-02,,154.91,Monthly,Monthly,active
SUB003221,C003221,2024-12-06,2026-02-23,118.77,Annual,Annual,churned
SUB003222,C003222,2023-02-03,2025-12-27,119.51,Monthly,Monthly,churned
SUB003223,C003223,2025-03-26,,95.75,Monthly,Quarterly,at_risk
SUB003224,C003224,2025-03-25,,1123.69,Annual,Quarterly,active
SUB003225,C003225,2024-07-19,,481.26,Monthly,Monthly,active
SUB003226,C003226,2025-03-22,2026-02-13,144.7,Monthly,Monthly,churned
SUB003227,C003227,2024-06-12,2025-11-02,39.0,Monthly,Monthly,churned
SUB003228,C003228,2023-07-31,,214.93,Annual,Annual,active
SUB003229,C003229,2025-02-03,,40.29,Monthly,Monthly,active
SUB003230,C003230,2025-07-04,,307.44,Monthly,Monthly,active
SUB003231,C003231,2025-07-03,,313.21,Annual,Annual,active
SUB003232,C003232,2022-11-20,,152.39,Annual,Quarterly,at_risk
SUB003233,C003233,2024-11-02,2025-12-17,156.78,Monthly,Monthly,churned
SUB003234,C003234,2022-01-20,2025-08-23,29.23,Monthly,Monthly,churned
SUB003235,C003235,2024-05-19,,76.67,Annual,Annual,active
SUB003236,C003236,2024-05-18,,304.65,Monthly,Monthly,active
SUB003237,C003237,2023-07-20,,42.96,Monthly,Monthly,active
SUB003238,C003238,2026-02-28,,124.42,Monthly,Monthly,active
SUB003239,C003239,2025-09-14,,372.79,Annual,Annual,active
SUB003240,C003240,2022-03-04,,396.33,Annual,Annual,active
SUB003241,C003241,2022-11-18,,94.61,Monthly,Monthly,active
SUB003242,C003242,2022-11-20,,120.83,Annual,Annual,active
SUB003243,C003243,2025-09-29,,2453.32,Annual,Annual,active
SUB003244,C003244,2024-03-05,,157.87,Monthly,Monthly,active
SUB003245,C003245,2025-01-26,,168.22,Monthly,Monthly,active
SUB003246,C003246,2025-05-27,,65.51,Monthly,Monthly,active
SUB003247,C003247,2025-03-25,,233.76,Monthly,Monthly,at_risk
SUB003248,C003248,2022-05-23,,40.4,Monthly,Monthly,at_risk
SUB003249,C003249,2022-08-13,2026-01-25,91.21,Monthly,Monthly,churned
SUB003250,C003250,2023-08-30,,170.18,Monthly,Monthly,active
SUB003251,C003251,2023-06-08,,127.79,Monthly,Monthly,active
SUB003252,C003252,2025-02-19,,556.38,Monthly,Monthly,active
SUB003253,C003253,2022-09-07,,381.88,Monthly,Monthly,active
SUB003254,C003254,2023-08-01,,2177.68,Annual,Annual,active
SUB003255,C003255,2022-12-27,2026-01-04,81.1,Monthly,Monthly,churned
SUB003256,C003256,2022-10-26,2025-09-04,987.46,Annual,Quarterly,churned
SUB003257,C003257,2022-09-30,,1583.63,Monthly,Monthly,active
SUB003258,C003258,2022-11-05,,811.78,Monthly,Quarterly,active
SUB003259,C003259,2024-05-07,,44.34,Monthly,Quarterly,active
SUB003260,C003260,2023-09-23,2025-07-14,76.65,Monthly,Monthly,churned
SUB003261,C003261,2023-11-07,2025-11-30,41.42,Monthly,Monthly,churned
SUB003262,C003262,2024-01-12,,130.79,Monthly,Monthly,at_risk
SUB003263,C003263,2025-02-03,2026-02-03,1476.72,Annual,Annual,churned
SUB003264,C003264,2025-08-09,2026-02-15,96.37,Annual,Annual,churned
SUB003265,C003265,2024-03-23,,63.79,Monthly,Monthly,active
SUB003266,C003266,2024-09-16,,47.8,Annual,Annual,at_risk
SUB003267,C003267,2025-01-31,,72.25,Monthly,Monthly,active
SUB003268,C003268,2024-11-27,2025-11-27,133.23,Monthly,Monthly,churned
SUB003269,C003269,2022-08-05,,139.37,Annual,Annual,at_risk
SUB003270,C003270,2026-02-05,,225.05,Monthly,Monthly,active
SUB003271,C003271,2022-09-08,,179.33,Annual,Annual,active
SUB003272,C003272,2023-09-19,,844.85,Annual,Quarterly,active
SUB003273,C003273,2024-09-20,,572.31,Annual,Annual,active
SUB003274,C003274,2023-09-17,,42.86,Monthly,Monthly,active
SUB003275,C003275,2023-01-10,,448.86,Annual,Annual,active
SUB003276,C003276,2025-11-14,2026-02-25,397.44,Monthly,Quarterly,churned
SUB003277,C003277,2022-04-20,2025-11-27,194.49,Monthly,Quarterly,churned
SUB003278,C003278,2023-01-18,2026-02-22,471.7,Annual,Annual,churned
SUB003279,C003279,2026-03-01,,124.43,Monthly,Quarterly,active
SUB003280,C003280,2025-01-28,,55.21,Monthly,Monthly,active
SUB003281,C003281,2022-05-17,,558.31,Monthly,Monthly,at_risk
SUB003282,C003282,2025-02-28,,804.88,Monthly,Monthly,active
SUB003283,C003283,2026-01-20,,63.43,Monthly,Monthly,active
SUB003284,C003284,2022-06-03,,237.03,Monthly,Monthly,active
SUB003285,C003285,2023-10-01,,731.84,Annual,Quarterly,active
SUB003286,C003286,2023-12-21,2025-12-08,69.73,Monthly,Monthly,churned
SUB003287,C003287,2022-07-31,,911.9,Annual,Annual,active
SUB003288,C003288,2022-11-01,2025-11-16,33.28,Monthly,Monthly,churned
SUB003289,C003289,2022-09-25,,740.46,Monthly,Monthly,active
SUB003290,C003290,2022-10-17,,2342.34,Monthly,Monthly,active
SUB003291,C003291,2023-09-14,,148.75,Monthly,Monthly,active
SUB003292,C003292,2023-12-20,2025-12-02,46.43,Monthly,Quarterly,churned
SUB003293,C003293,2023-01-07,2025-12-29,33.75,Monthly,Quarterly,churned
SUB003294,C003294,2023-03-16,,93.4,Monthly,Monthly,active
SUB003295,C003295,2022-10-27,,335.53,Annual,Quarterly,active
SUB003296,C003296,2025-05-07,,271.46,Annual,Annual,active
SUB003297,C003297,2022-12-01,,302.92,Monthly,Monthly,active
SUB003298,C003298,2025-10-23,,87.74,Monthly,Quarterly,at_risk
SUB003299,C003299,2024-04-06,2025-11-29,169.82,Monthly,Monthly,churned
SUB003300,C003300,2025-05-06,,1779.1,Annual,Annual,active
SUB003301,C003301,2024-08-28,2026-02-05,184.6,Monthly,Monthly,churned
SUB003302,C003302,2023-02-21,,191.19,Monthly,Monthly,active
SUB003303,C003303,2024-07-08,,684.52,Monthly,Monthly,active
SUB003304,C003304,2023-03-04,,133.86,Monthly,Monthly,active
SUB003305,C003305,2022-06-30,,477.23,Annual,Quarterly,active
SUB003306,C003306,2023-01-30,,142.27,Annual,Quarterly,active
SUB003307,C003307,2023-03-09,,794.96,Monthly,Quarterly,active
SUB003308,C003308,2022-07-28,,141.5,Monthly,Monthly,active
SUB003309,C003309,2022-02-05,,32.14,Monthly,Monthly,active
SUB003310,C003310,2025-12-09,,196.01,Monthly,Monthly,active
SUB003311,C003311,2024-02-20,,71.05,Monthly,Monthly,at_risk
SUB003312,C003312,2023-09-13,,721.1,Annual,Annual,active
SUB003313,C003313,2025-11-16,,350.01,Monthly,Monthly,active
SUB003314,C003314,2022-12-11,2026-01-29,627.12,Annual,Annual,churned
SUB003315,C003315,2023-09-13,,826.71,Monthly,Monthly,active
SUB003316,C003316,2025-07-14,2026-02-11,923.76,Monthly,Quarterly,churned
SUB003317,C003317,2024-08-27,,851.02,Annual,Annual,active
SUB003318,C003318,2023-09-12,,227.61,Monthly,Monthly,active
SUB003319,C003319,2023-02-06,,95.8,Annual,Annual,at_risk
SUB003320,C003320,2022-03-05,2025-10-19,54.79,Monthly,Monthly,churned
SUB003321,C003321,2022-05-24,2026-01-17,62.95,Annual,Annual,churned
SUB003322,C003322,2022-09-15,2026-01-05,441.12,Monthly,Monthly,churned
SUB003323,C003323,2025-04-11,,54.06,Monthly,Monthly,active
SUB003324,C003324,2024-09-12,2025-09-27,299.49,Monthly,Monthly,churned
SUB003325,C003325,2023-10-29,,334.74,Monthly,Monthly,active
SUB003326,C003326,2025-04-05,2026-01-10,78.8,Monthly,Monthly,churned
SUB003327,C003327,2022-09-11,,1666.15,Monthly,Monthly,active
SUB003328,C003328,2022-11-20,2025-08-12,37.39,Monthly,Monthly,churned
SUB003329,C003329,2023-08-28,,104.01,Monthly,Monthly,active
SUB003330,C003330,2025-11-04,2026-02-27,81.02,Monthly,Monthly,churned
SUB003331,C003331,2024-07-22,2026-02-27,68.43,Annual,Annual,churned
SUB003332,C003332,2025-07-23,2026-01-26,156.0,Monthly,Monthly,churned
SUB003333,C003333,2023-01-13,,114.99,Monthly,Monthly,active
SUB003334,C003334,2025-07-14,2026-02-15,23.64,Monthly,Quarterly,churned
SUB003335,C003335,2022-04-24,,1776.18,Annual,Annual,active
SUB003336,C003336,2022-12-24,,149.26,Annual,Annual,at_risk
SUB003337,C003337,2024-03-11,,39.89,Monthly,Monthly,active
SUB003338,C003338,2022-03-18,2025-05-26,35.64,Monthly,Quarterly,churned
SUB003339,C003339,2025-08-08,,145.44,Annual,Annual,active
SUB003340,C003340,2025-08-19,,560.39,Annual,Annual,active
SUB003341,C003341,2024-04-05,,140.22,Monthly,Monthly,active
SUB003342,C003342,2023-04-18,,32.22,Monthly,Monthly,active
SUB003343,C003343,2022-06-03,,156.32,Monthly,Monthly,at_risk
SUB003344,C003344,2024-08-07,2026-02-01,243.08,Annual,Annual,churned
SUB003345,C003345,2024-04-11,,1431.35,Annual,Annual,active
SUB003346,C003346,2025-03-05,,56.72,Monthly,Monthly,active
SUB003347,C003347,2024-07-15,,47.5,Monthly,Monthly,active
SUB003348,C003348,2022-07-15,,112.09,Monthly,Monthly,active
SUB003349,C003349,2022-07-11,,312.19,Annual,Quarterly,active
SUB003350,C003350,2025-04-14,,561.27,Annual,Annual,active
SUB003351,C003351,2022-08-31,,256.64,Annual,Annual,at_risk
SUB003352,C003352,2025-12-10,,67.72,Monthly,Monthly,active
SUB003353,C003353,2022-06-12,2026-01-02,165.37,Monthly,Monthly,churned
SUB003354,C003354,2025-01-19,,62.82,Monthly,Monthly,active
SUB003355,C003355,2026-01-24,,530.5,Monthly,Monthly,active
SUB003356,C003356,2023-11-02,2025-12-11,119.27,Annual,Annual,churned
SUB003357,C003357,2022-04-02,,47.51,Monthly,Quarterly,active
SUB003358,C003358,2025-09-02,,132.36,Monthly,Monthly,active
SUB003359,C003359,2022-10-22,,170.29,Monthly,Monthly,active
SUB003360,C003360,2024-03-16,,706.07,Annual,Annual,active
SUB003361,C003361,2026-02-12,,59.32,Monthly,Monthly,at_risk
SUB003362,C003362,2025-02-08,,276.32,Monthly,Monthly,active
SUB003363,C003363,2022-03-22,2026-02-06,262.71,Monthly,Monthly,churned
SUB003364,C003364,2025-06-03,,92.11,Annual,Annual,active
SUB003365,C003365,2022-09-15,,146.35,Monthly,Monthly,active
SUB003366,C003366,2025-02-15,,1387.49,Annual,Annual,active
SUB003367,C003367,2024-08-10,,1959.74,Annual,Annual,active
SUB003368,C003368,2023-03-18,,146.29,Monthly,Monthly,active
SUB003369,C003369,2023-10-20,,52.61,Monthly,Monthly,at_risk
SUB003370,C003370,2022-07-03,,44.69,Monthly,Quarterly,active
SUB003371,C003371,2026-02-22,,2492.75,Monthly,Quarterly,active
SUB003372,C003372,2023-01-10,,89.82,Monthly,Monthly,active
SUB003373,C003373,2023-04-22,,45.38,Monthly,Monthly,active
SUB003374,C003374,2024-02-11,,212.06,Annual,Quarterly,active
SUB003375,C003375,2024-10-24,,34.6,Monthly,Monthly,active
SUB003376,C003376,2024-02-14,,181.64,Monthly,Monthly,active
SUB003377,C003377,2024-02-13,2026-01-05,183.03,Monthly,Monthly,churned
SUB003378,C003378,2024-06-06,,141.16,Monthly,Monthly,at_risk
SUB003379,C003379,2025-07-31,,2597.8,Annual,Annual,active
SUB003380,C003380,2023-09-06,,812.34,Monthly,Monthly,active
SUB003381,C003381,2025-07-02,,155.63,Monthly,Quarterly,active
SUB003382,C003382,2025-04-11,2026-02-05,176.86,Monthly,Quarterly,churned
SUB003383,C003383,2026-01-10,,44.87,Monthly,Monthly,at_risk
SUB003384,C003384,2025-10-22,,598.56,Monthly,Monthly,active
SUB003385,C003385,2025-05-07,,725.96,Annual,Quarterly,active
SUB003386,C003386,2023-01-20,,977.97,Monthly,Monthly,active
SUB003387,C003387,2025-04-04,,252.44,Monthly,Monthly,active
SUB003388,C003388,2025-02-03,,32.07,Monthly,Monthly,active
SUB003389,C003389,2023-03-29,2025-12-20,116.7,Annual,Annual,churned
SUB003390,C003390,2024-11-08,,549.03,Annual,Annual,active
SUB003391,C003391,2023-01-29,2026-01-03,47.23,Monthly,Monthly,churned
SUB003392,C003392,2024-03-12,,198.94,Monthly,Monthly,active
SUB003393,C003393,2025-05-01,2026-02-05,46.79,Monthly,Quarterly,churned
SUB003394,C003394,2022-10-19,,109.23,Monthly,Monthly,active
SUB003395,C003395,2023-06-02,,461.61,Annual,Annual,at_risk
SUB003396,C003396,2025-04-27,,421.32,Monthly,Monthly,active
SUB003397,C003397,2023-11-25,,592.5,Annual,Annual,active
SUB003398,C003398,2026-01-08,,260.99,Annual,Quarterly,active
SUB003399,C003399,2022-01-17,,4410.75,Annual,Annual,active
SUB003400,C003400,2025-01-07,2026-01-07,90.17,Monthly,Monthly,churned
