customer_id,signup_date,segment,region,acquisition_channel,plan_type
C003104,2023-10-30,Startup,North America,Affiliate,Growth
C003105,2024-12-01,Startup,Europe,Referral,Basic
C003106,2023-04-06,Enterprise,LATAM,Partner,Pro
C003107,2025-07-31,SMB,Europe,Referral,Basic
C003108,2023-07-16,Mid-Market,North America,Paid Search,Growth
C003109,2025-10-01,Startup,APAC,Paid Search,Growth
C003110,2022-12-25,SMB,North America,Paid Search,Basic
C003111,2024-03-30,SMB,North America,Outbound,Pro
C003112,2025-03-05,Enterprise,APAC,Outbound,Pro
C003113,2022-03-31,SMB,Europe,Affiliate,Growth
C003114,2025-11-14,Mid-Market,North America,Outbound,Pro
C003115,2023-07-09,Mid-Market,Europe,Partner,Pro
C003116,2024-01-27,Startup,APAC,Paid Search,Pro
C003117,2024-08-13,SMB,North America,Partner,Pro
C003118,2024-09-04,SMB,LATAM,Affiliate,Growth
C003119,2022-02-05,SMB,North America,Organic,Basic
C003120,2025-08-11,Mid-Market,North America,Organic,Growth
C003121,2024-08-05,SMB,Europe,Organic,Pro
C003122,2026-02-27,SMB,Europe,Paid Search,Basic
C003123,2023-12-18,Mid-Market,North America,Paid Search,Enterprise
C003124,2024-07-21,Mid-Market,Europe,Organic,Growth
C003125,2023-11-02,SMB,Europe,Paid Search,Growth
C003126,2025-09-14,Mid-Market,Europe,Partner,Growth
C003127,2025-06-19,SMB,LATAM,Affiliate,Pro
C003128,2025-10-13,Mid-Market,LATAM,Organic,Basic
C003129,2024-02-06,SMB,Europe,Organic,Basic
C003130,2025-04-18,SMB,Europe,Paid Search,Pro
C003131,2023-06-30,Startup,Europe,Paid Search,Basic
C003132,2023-12-02,Mid-Market,Europe,Outbound,Growth
C003133,2025-03-01,Mid-Market,North America,Paid Search,Enterprise
C003134,2022-05-04,SMB,North America,Outbound,Pro
C003135,2024-12-15,Enterprise,North America,Partner,Growth
C003136,2022-01-25,Enterprise,North America,Partner,Pro
C003137,2024-06-01,Startup,APAC,Outbound,Basic
C003138,2023-12-27,Mid-Market,Europe,Organic,Growth
C003139,2023-12-14,SMB,Europe,Affiliate,Growth
C003140,2024-01-22,Enterprise,Europe,Organic,Growth
C003141,2024-01-18,SMB,Europe,Paid Search,Growth
C003142,2023-09-12,SMB,Europe,Organic,Basic
C003143,2023-11-18,SMB,Europe,Paid Search,Pro
C003144,2024-05-13,SMB,LATAM,Affiliate,Growth
C003145,2025-03-06,Mid-Market,North America,Organic,Growth
C003146,2024-04-19,SMB,Europe,Organic,Pro
C003147,2024-09-03,SMB,Europe,Partner,Pro
C003148,2025-06-25,SMB,LATAM,Referral,Basic
C003149,2026-02-13,Enterprise,APAC,Partner,Enterprise
C003150,2022-06-15,Mid-Market,LATAM,Outbound,Growth
C003151,2024-12-19,SMB,Europe,Organic,Basic
C003152,2022-12-09,SMB,North America,Partner,Growth
C003153,2022-10-27,SMB,Europe,Paid Search,Basic
C003154,2025-04-20,Enterprise,LATAM,Referral,Enterprise
C003155,2022-04-15,Mid-Market,APAC,Referral,Pro
C003156,2025-07-12,Mid-Market,LATAM,Affiliate,Enterprise
C003157,2025-03-17,Enterprise,North America,Paid Search,Pro
C003158,2026-02-21,Startup,LATAM,Affiliate,Basic
C003159,2024-10-12,Mid-Market,APAC,Partner,Growth
C003160,2025-08-19,SMB,Europe,Paid Search,Basic
C003161,2022-06-30,Startup,Europe,Affiliate,Pro
C003162,2025-09-14,SMB,Europe,Outbound,Growth
C003163,2022-09-01,SMB,Europe,Outbound,Pro
C003164,2023-04-23,Enterprise,North America,Referral,Enterprise
C003165,2022-07-14,SMB,North America,Outbound,Basic
C003166,2023-09-03,Mid-Market,LATAM,Outbound,Growth
C003167,2025-02-12,Mid-Market,APAC,Outbound,Growth
C003168,2023-02-12,Mid-Market,LATAM,Paid Search,Pro
C003169,2025-06-03,Enterprise,North America,Outbound,Pro
C003170,2024-07-10,SMB,North America,Paid Search,Basic
C003171,2024-08-13,SMB,North America,Affiliate,Growth
C003172,2025-11-27,SMB,LATAM,Paid Search,Basic
C003173,2023-10-19,SMB,Europe,Affiliate,Growth
C003174,2023-06-08,Enterprise,APAC,Outbound,Basic
C003175,2026-02-20,SMB,North America,Organic,Growth
C003176,2024-04-26,SMB,Europe,Partner,Growth
C003177,2024-07-23,SMB,LATAM,Partner,Pro
C003178,2023-03-27,SMB,North America,Affiliate,Growth
C003179,2022-11-24,Mid-Market,APAC,Affiliate,Basic
C003180,2022-09-16,SMB,Europe,Affiliate,Pro
C003181,2022-12-06,Mid-Market,North America,Outbound,Pro
C003182,2022-10-24,Mid-Market,North America,Paid Search,Pro
C003183,2025-02-09,Mid-Market,APAC,Organic,Enterprise
C003184,2022-03-30,SMB,Europe,Paid Search,Pro
C003185,2024-08-14,Mid-Market,LATAM,Outbound,Growth
C003186,2025-12-13,Startup,LATAM,Paid Search,Basic
C003187,2025-03-09,SMB,Europe,Outbound,Basic
C003188,2023-09-05,Mid-Market,LATAM,Outbound,Growth
C003189,2022-04-01,Mid-Market,APAC,Referral,Enterprise
C003190,2025-06-21,SMB,North America,Affiliate,Growth
C003191,2022-01-05,Enterprise,LATAM,Partner,Pro
C003192,2024-11-01,Startup,North America,Paid Search,Pro
C003193,2024-10-16,Mid-Market,North America,Organic,Pro
C003194,2022-10-19,Enterprise,Europe,Referral,Pro
C003195,2025-01-29,SMB,APAC,Organic,Pro
C003196,2022-09-24,Mid-Market,North America,Paid Search,Growth
C003197,2022-12-09,Mid-Market,Europe,Organic,Growth
C003198,2025-05-19,Mid-Market,Europe,Partner,Growth
C003199,2026-01-28,Mid-Market,North America,Partner,Enterprise
C003200,2023-02-07,Mid-Market,LATAM,Partner,Growth
C003201,2025-11-01,SMB,APAC,Outbound,Basic
C003202,2025-10-20,Mid-Market,North America,Partner,Pro
C003203,2025-03-15,SMB,North America,Organic,Pro
C003204,2022-08-01,Enterprise,APAC,Outbound,Growth
C003205,2023-04-01,SMB,North America,Affiliate,Basic
C003206,2024-10-27,SMB,North America,Paid Search,Pro
C003207,2026-02-27,Enterprise,APAC,Outbound,Enterprise
C003208,2025-05-23,SMB,APAC,Organic,Basic
C003209,2023-10-01,SMB,Europe,Affiliate,Basic
C003210,2022-12-24,Mid-Market,Europe,Organic,Growth
C003211,2025-12-30,Startup,APAC,Paid Search,Growth
C003212,2023-02-24,Startup,Europe,Organic,Growth
C003213,2023-06-05,SMB,Europe,Affiliate,Pro
C003214,2026-01-06,SMB,LATAM,Referral,Basic
C003215,2024-05-03,SMB,Europe,Referral,Pro
C003216,2023-02-07,Startup,Europe,Organic,Basic
C003217,2022-01-09,SMB,North America,Affiliate,Pro
C003218,2023-10-16,SMB,Europe,Referral,Basic
C003219,2026-02-07,Startup,Europe,Paid Search,Basic
C003220,2023-10-20,Mid-Market,North America,Referral,Growth
C003221,2024-11-29,Mid-Market,Europe,Outbound,Growth
C003222,2023-01-20,Startup,LATAM,Referral,Basic
C003223,2025-03-24,SMB,Europe,Outbound,Growth
C003224,2025-03-25,Enterprise,North America,Partner,Enterprise
C003225,2024-07-13,Mid-Market,North America,Organic,Pro
C003226,2025-03-19,SMB,North America,Referral,Growth
C003227,2024-05-29,SMB,LATAM,Organic,Basic
C003228,2023-07-30,SMB,Europe,Paid Search,Pro
C003229,2025-01-26,Mid-Market,North America,Referral,Basic
C003230,2025-06-23,Enterprise,LATAM,Outbound,Pro
C003231,2025-07-02,Enterprise,North America,Partner,Growth
C003232,2022-11-20,SMB,North America,Referral,Basic
C003233,2024-10-25,SMB,LATAM,Paid Search,Growth
C003234,2022-01-07,SMB,Europe,Organic,Basic
C003235,2024-05-19,SMB,LATAM,Organic,Basic
C003236,2024-05-18,SMB,LATAM,Referral,Pro
C003237,2023-07-07,Mid-Market,APAC,Organic,Basic
C003238,2026-02-19,SMB,North America,Organic,Growth
C003239,2025-09-04,Enterprise,LATAM,Outbound,Pro
C003240,2022-02-28,Startup,LATAM,Paid Search,Pro
C003241,2022-11-14,Startup,North America,Outbound,Growth
C003242,2022-11-13,Enterprise,APAC,Referral,Growth
C003243,2025-09-26,Mid-Market,Europe,Outbound,Enterprise
C003244,2024-02-28,SMB,APAC,Partner,Growth
C003245,2025-01-12,Mid-Market,Europe,Organic,Growth
C003246,2025-05-16,SMB,Europe,Affiliate,Growth
C003247,2025-03-12,SMB,North America,Organic,Growth
C003248,2022-05-16,SMB,APAC,Partner,Basic
C003249,2022-08-02,SMB,Europe,Affiliate,Basic
C003250,2023-08-24,Mid-Market,North America,Paid Search,Growth
C003251,2023-05-30,SMB,North America,Paid Search,Growth
C003252,2025-02-09,Mid-Market,LATAM,Referral,Enterprise
C003253,2022-08-26,Mid-Market,North America,Organic,Growth
C003254,2023-07-19,SMB,Europe,Outbound,Enterprise
C003255,2022-12-26,Startup,Europe,Organic,Basic
C003256,2022-10-15,SMB,North America,Referral,Pro
C003257,2022-09-20,Mid-Market,Europe,Organic,Enterprise
C003258,2022-10-25,Mid-Market,North America,Outbound,Pro
C003259,2024-05-07,Mid-Market,APAC,Affiliate,Basic
C003260,2023-09-16,SMB,APAC,Paid Search,Basic
C003261,2023-10-24,SMB,North America,Outbound,Basic
C003262,2023-12-30,SMB,Europe,Organic,Growth
C003263,2025-01-31,SMB,Europe,Outbound,Enterprise
C003264,2025-08-02,Mid-Market,APAC,Organic,Growth
C003265,2024-03-11,SMB,Europe,Partner,Basic
C003266,2024-09-03,SMB,Europe,Organic,Basic
C003267,2025-01-27,SMB,APAC,Outbound,Growth
C003268,2024-11-15,SMB,North America,Outbound,Growth
C003269,2022-07-24,Mid-Market,Europe,Paid Search,Growth
C003270,2026-02-03,SMB,North America,Organic,Growth
C003271,2022-09-08,Enterprise,Europe,Referral,Growth
C003272,2023-09-19,Mid-Market,North America,Partner,Pro
C003273,2024-09-18,Enterprise,APAC,Partner,Pro
C003274,2023-09-06,Mid-Market,Europe,Organic,Basic
C003275,2023-01-05,Mid-Market,North America,Paid Search,Pro
C003276,2025-11-04,Mid-Market,LATAM,Paid Search,Pro
C003277,2022-04-19,SMB,LATAM,Outbound,Growth
C003278,2023-01-09,SMB,Europe,Paid Search,Pro
C003279,2026-02-18,Mid-Market,LATAM,Referral,Growth
C003280,2025-01-14,Startup,North America,Paid Search,Basic
C003281,2022-05-13,Startup,Europe,Referral,Pro
C003282,2025-02-20,Enterprise,North America,Paid Search,Enterprise
C003283,2026-01-13,Startup,North America,Affiliate,Basic
C003284,2022-05-29,SMB,APAC,Organic,Pro
C003285,2023-09-22,Mid-Market,LATAM,Referral,Pro
C003286,2023-12-13,SMB,North America,Outbound,Basic
C003287,2022-07-19,Enterprise,North America,Partner,Pro
C003288,2022-11-01,SMB,APAC,Paid Search,Basic
C003289,2022-09-22,Enterprise,North America,Outbound,Pro
C003290,2022-10-09,Mid-Market,North America,Paid Search,Enterprise
C003291,2023-09-06,SMB,North America,Organic,Growth
C003292,2023-12-07,Startup,North America,Affiliate,Basic
C003293,2022-12-28,SMB,North America,Outbound,Basic
C003294,2023-03-16,SMB,APAC,Organic,Growth
C003295,2022-10-20,SMB,North America,Organic,Pro
C003296,2025-04-25,Enterprise,Europe,Outbound,Pro
C003297,2022-11-18,SMB,LATAM,Paid Search,Growth
C003298,2025-10-11,Mid-Market,Europe,Partner,Growth
C003299,2024-03-30,Startup,LATAM,Paid Search,Growth
C003300,2025-05-05,Enterprise,Europe,Outbound,Enterprise
C003301,2024-08-25,SMB,Europe,Paid Search,Growth
C003302,2023-02-09,SMB,Europe,Organic,Growth
C003303,2024-07-03,Mid-Market,LATAM,Organic,Pro
C003304,2023-02-21,Startup,LATAM,Paid Search,Growth
C003305,2022-06-30,Mid-Market,LATAM,Outbound,Pro
C003306,2023-01-23,SMB,North America,Paid Search,Growth
C003307,2023-02-23,SMB,Europe,Partner,Pro
C003308,2022-07-25,SMB,LATAM,Outbound,Basic
C003309,2022-02-05,Mid-Market,North America,Partner,Basic
C003310,2025-12-05,Startup,APAC,Paid Search,Pro
C003311,2024-02-20,SMB,North America,Organic,Basic
C003312,2023-09-04,SMB,North America,Affiliate,Pro
C003313,2025-11-14,SMB,APAC,Paid Search,Growth
C003314,2022-12-08,Startup,North America,Affiliate,Pro
C003315,2023-09-05,Enterprise,Europe,Partner,Pro
C003316,2025-07-10,SMB,North America,Paid Search,Pro
C003317,2024-08-18,Mid-Market,APAC,Organic,Pro
C003318,2023-08-30,SMB,Europe,Outbound,Growth
C003319,2023-01-24,SMB,Europe,Organic,Growth
C003320,2022-02-23,SMB,LATAM,Paid Search,Basic
C003321,2022-05-10,SMB,Europe,Paid Search,Basic
C003322,2022-09-04,SMB,APAC,Organic,Pro
C003323,2025-04-10,SMB,LATAM,Partner,Basic
C003324,2024-08-29,SMB,Europe,Organic,Growth
C003325,2023-10-21,Enterprise,APAC,Partner,Pro
C003326,2025-04-05,SMB,Europe,Outbound,Basic
C003327,2022-09-02,SMB,North America,Partner,Enterprise
C003328,2022-11-17,Startup,North America,Outbound,Basic
C003329,2023-08-20,SMB,Europe,Organic,Growth
C003330,2025-10-26,Mid-Market,North America,Partner,Growth
C003331,2024-07-22,SMB,Europe,Outbound,Basic
C003332,2025-07-17,Mid-Market,North America,Outbound,Growth
C003333,2023-01-13,SMB,Europe,Referral,Growth
C003334,2025-07-13,Startup,North America,Paid Search,Basic
C003335,2022-04-21,Enterprise,LATAM,Outbound,Enterprise
C003336,2022-12-13,SMB,North America,Affiliate,Growth
C003337,2024-03-05,Mid-Market,North America,Paid Search,Basic
C003338,2022-03-18,SMB,Europe,Organic,Basic
C003339,2025-07-28,Enterprise,Europe,Organic,Growth
C003340,2025-08-11,SMB,Europe,Paid Search,Pro
C003341,2024-04-03,SMB,Europe,Paid Search,Growth
C003342,2023-04-10,Mid-Market,North America,Organic,Basic
C003343,2022-05-31,SMB,APAC,Referral,Growth
C003344,2024-07-29,SMB,Europe,Partner,Growth
C003345,2024-03-28,Enterprise,North America,Partner,Enterprise
C003346,2025-03-01,Mid-Market,LATAM,Partner,Basic
C003347,2024-07-04,Mid-Market,Europe,Partner,Basic
C003348,2022-07-15,Mid-Market,Europe,Organic,Growth
C003349,2022-07-05,Mid-Market,Europe,Outbound,Pro
C003350,2025-04-01,Enterprise,Europe,Paid Search,Enterprise
C003351,2022-08-30,Mid-Market,Europe,Organic,Growth
C003352,2025-11-27,SMB,North America,Partner,Basic
C003353,2022-06-11,Startup,North America,Paid Search,Growth
C003354,2025-01-12,Mid-Market,APAC,Paid Search,Basic
C003355,2026-01-22,Mid-Market,Europe,Paid Search,Pro
C003356,2023-11-02,SMB,Europe,Paid Search,Growth
C003357,2022-03-28,SMB,North America,Paid Search,Basic
C003358,2025-08-25,SMB,LATAM,Organic,Growth
C003359,2022-10-12,SMB,North America,Referral,Basic
C003360,2024-03-12,Mid-Market,North America,Organic,Pro
C003361,2026-02-05,SMB,North America,Paid Search,Basic
C003362,2025-02-06,Mid-Market,LATAM,Partner,Growth
C003363,2022-03-12,Mid-Market,Europe,Affiliate,Growth
C003364,2025-06-01,Enterprise,North America,Organic,Growth
C003365,2022-09-03,Startup,North America,Paid Search,Growth
C003366,2025-02-13,Enterprise,Europe,Partner,Enterprise
C003367,2024-08-01,Mid-Market,Europe,Partner,Enterprise
C003368,2023-03-14,Mid-Market,Europe,Affiliate,Growth
C003369,2023-10-06,Startup,North America,Organic,Basic
C003370,2022-06-29,SMB,LATAM,Partner,Basic
C003371,2026-02-08,Mid-Market,APAC,Partner,Enterprise
C003372,2022-12-29,SMB,Europe,Affiliate,Growth
C003373,2023-04-15,SMB,North America,Organic,Basic
C003374,2024-02-04,Mid-Market,Europe,Outbound,Pro
C003375,2024-10-19,Mid-Market,North America,Outbound,Basic
C003376,2024-02-08,Startup,North America,Affiliate,Growth
C003377,2024-02-07,SMB,North America,Referral,Growth
C003378,2024-06-04,SMB,APAC,Paid Search,Growth
C003379,2025-07-27,Enterprise,Europe,Organic,Enterprise
C003380,2023-08-24,Enterprise,APAC,Outbound,Pro
C003381,2025-06-18,SMB,Europe,Paid Search,Growth
C003382,2025-04-11,SMB,Europe,Organic,Growth
C003383,2025-12-31,SMB,North America,Referral,Basic
C003384,2025-10-19,SMB,Europe,Affiliate,Pro
C003385,2025-04-28,Enterprise,North America,Outbound,Enterprise
C003386,2023-01-11,SMB,Europe,Paid Search,Pro
C003387,2025-03-22,Startup,North America,Paid Search,Growth
C003388,2025-01-24,Startup,Europe,Affiliate,Basic
C003389,2023-03-17,SMB,Europe,Affiliate,Growth
C003390,2024-10-27,Enterprise,North America,Outbound,Pro
C003391,2023-01-20,Mid-Market,North America,Partner,Basic
C003392,2024-03-06,Mid-Market,APAC,Paid Search,Growth
C003393,2025-04-26,SMB,North America,Outbound,Basic
C003394,2022-10-14,Enterprise,North America,Organic,Basic
C003395,2023-05-28,SMB,North America,Partner,Pro
C003396,2025-04-23,Mid-Market,North America,Organic,Growth
C003397,2023-11-21,Enterprise,Europe,Partner,Pro
C003398,2025-12-31,SMB,North America,Affiliate,Pro
C003399,2022-01-13,Enterprise,Europe,Organic,Enterprise
C003400,2025-01-02,SMB,Europe,Paid Search,Basic
C003401,2025-05-22,Mid-Market,North America,Organic,Pro
C003402,2025-10-27,Startup,APAC,Affiliate,Growth
C003403,2022-08-27,SMB,APAC,Affiliate,Pro
C003404,2026-02-04,SMB,North America,Paid Search,Basic
C003405,2023-08-20,Startup,North America,Affiliate,Basic
C003406,2023-06-20,Startup,North America,Organic,Growth
C003407,2023-06-25,SMB,North America,Affiliate,Basic
C003408,2024-08-28,Mid-Market,Europe,Affiliate,Pro
C003409,2024-09-29,SMB,Europe,Organic,Growth
C003410,2023-12-22,SMB,Europe,Outbound,Pro
C003411,2022-04-18,Enterprise,North America,Organic,Enterprise
C003412,2026-02-08,Enterprise,North America,Paid Search,Pro
C003413,2022-12-04,Startup,APAC,Organic,Pro
C003414,2022-05-23,SMB,APAC,Affiliate,Growth
C003415,2024-06-27,Mid-Market,North America,Organic,Growth
C003416,2023-09-19,Mid-Market,Europe,Organic,Pro
C003417,2024-07-24,SMB,Europe,Paid Search,Growth
C003418,2025-08-23,Mid-Market,Europe,Outbound,Enterprise
C003419,2022-05-28,Startup,Europe,Referral,Basic
C003420,2023-03-08,SMB,APAC,Paid Search,Basic
C003421,2024-02-25,Mid-Market,North America,Partner,Pro
C003422,2025-04-12,Mid-Market,North America,Outbound,Basic
C003423,2024-07-01,Mid-Market,APAC,Referral,Pro
C003424,2023-08-05,Startup,North America,Paid Search,Growth
C003425,2024-07-16,SMB,North America,Outbound,Basic
C003426,2026-01-29,Startup,LATAM,Partner,Basic
C003427,2023-12-31,SMB,LATAM,Paid Search,Pro
C003428,2025-09-04,Startup,Europe,Affiliate,Basic
C003429,2025-03-31,SMB,LATAM,Referral,Growth
C003430,2023-04-04,SMB,Europe,Partner,Growth
C003431,2023-01-15,Mid-Market,North America,Referral,Pro
C003432,2025-03-16,SMB,Europe,Affiliate,Growth
C003433,2022-11-12,Startup,LATAM,Outbound,Basic
C003434,2023-05-28,Mid-Market,APAC,Paid Search,Pro
C003435,2022-12-24,Startup,North America,Paid Search,Basic
C003436,2024-07-10,Enterprise,North America,Partner,Pro
C003437,2023-03-24,Startup,LATAM,Organic,Pro
C003438,2024-09-27,SMB,North America,Organic,Basic
C003439,2025-11-21,Enterprise,North America,Organic,Pro
C003440,2025-06-14,Mid-Market,LATAM,Organic,Enterprise
C003441,2025-12-11,Mid-Market,Europe,Paid Search,Basic
C003442,2022-02-07,Mid-Market,North America,Organic,Growth
C003443,2023-11-24,Startup,North America,Organic,Basic
C003444,2022-12-01,Mid-Market,North America,Partner,Pro
C003445,2025-10-27,Enterprise,LATAM,Referral,Enterprise
C003446,2024-12-18,Enterprise,Europe,Organic,Enterprise
C003447,2023-05-02,SMB,North America,Organic,Enterprise
C003448,2024-05-06,SMB,North America,Referral,Basic
C003449,2024-07-09,Mid-Market,North America,Partner,Pro
C003450,2024-01-24,SMB,North America,Affiliate,Basic
C003451,2023-12-23,SMB,North America,Outbound,Pro
C003452,2022-03-25,SMB,Europe,Affiliate,Pro
C003453,2023-11-19,SMB,North America,Paid Search,Basic
C003454,2023-06-14,SMB,North America,Outbound,Pro
C003455,2025-05-28,SMB,Europe,Paid Search,Growth
C003456,2025-08-07,Startup,Europe,Paid Search,Basic
C003457,2025-02-14,Startup,North America,Paid Search,Growth
C003458,2022-02-16,Enterprise,North America,Partner,Enterprise
C003459,2025-07-02,Startup,North America,Partner,Basic
C003460,2023-08-26,Startup,North America,Organic,Basic
C003461,2023-09-25,SMB,LATAM,Affiliate,Enterprise
C003462,2025-12-07,SMB,North America,Organic,Growth
C003463,2025-08-11,Enterprise,LATAM,Paid Search,Pro
C003464,2022-03-19,Enterprise,LATAM,Outbound,Enterprise
C003465,2023-07-01,SMB,North America,Paid Search,Growth
C003466,2025-02-13,SMB,North America,Organic,Basic
C003467,2024-03-30,SMB,North America,Partner,Basic
C003468,2023-01-27,Startup,North America,Partner,Growth
C003469,2024-03-08,SMB,Europe,Outbound,Growth
C003470,2025-08-10,Startup,North America,Paid Search,Growth
C003471,2022-12-06,Startup,LATAM,Affiliate,Pro
C003472,2025-02-08,Mid-Market,Europe,Partner,Basic
C003473,2025-01-21,Startup,LATAM,Affiliate,Growth
C003474,2025-09-08,Startup,LATAM,Affiliate,Growth
C003475,2023-03-29,SMB,Europe,Organic,Pro
C003476,2022-11-25,SMB,APAC,Referral,Basic
C003477,2024-04-12,Startup,APAC,Organic,Basic
C003478,2024-03-18,Startup,North America,Paid Search,Growth
C003479,2023-09-15,SMB,North America,Outbound,Pro
C003480,2025-03-30,SMB,North America,Paid Search,Enterprise
C003481,2025-04-29,Mid-Market,North America,Partner,Growth
C003482,2023-01-09,Enterprise,Europe,Outbound,Pro
C003483,2025-04-24,SMB,North America,Organic,Basic
C003484,2022-12-17,SMB,Europe,Organic,Growth
C003485,2023-09-12,Mid-Market,LATAM,Outbound,Pro
C003486,2022-02-11,Mid-Market,North America,Outbound,Pro
C003487,2023-06-02,SMB,Europe,Paid Search,Basic
C003488,2025-12-27,Startup,North America,Referral,Pro
C003489,2023-11-04,SMB,LATAM,Outbound,Basic
C003490,2024-12-15,Mid-Market,Europe,Affiliate,Growth
C003491,2022-06-14,Startup,North America,Paid Search,Growth
C003492,2024-08-24,SMB,Europe,Referral,Growth
C003493,2023-07-19,SMB,North America,Paid Search,Growth
C003494,2025-02-04,SMB,LATAM,Affiliate,Growth
C003495,2025-11-11,SMB,Europe,Outbound,Basic
C003496,2024-03-19,Mid-Market,Europe,Paid Search,Growth
